rule,race_count,tickets,avg_tickets_per_race,bet,return,profit,roi,roi_without_max_hit,hit_count,hit_rate_per_ticket,hit_rate_per_race,avg_race_score,min_race_score,avg_ticket_score,min_ticket_score,avg_odds,median_odds,avg_expected,max_hit_payout,max_hit_share,month_min_roi,month_mean_roi,month_count,plus_months,enough_hits
odds_100_500_race>=0.55_score>=0.4_expected>=5000_top5_by_ticket_score,564,2720,4.822695035460993,272000,311260,39260,1.1443382352941176,1.0880514705882354,26,0.009558823529411765,0.04609929078014184,0.6350295340262726,0.5502825174254746,0.5099527262511668,0.4000692276539814,124.32889705882351,117.7,6290.841165048872,15310,0.04918717470924629,0.3127320954907162,1.071888478038005,6,3,True
odds_100_1000_race>=0.55_score>=0.4_expected>=5000_top5_by_ticket_score,564,2720,4.822695035460993,272000,311260,39260,1.1443382352941176,1.0880514705882354,26,0.009558823529411765,0.04609929078014184,0.6350295340262726,0.5502825174254746,0.5099527262511668,0.4000692276539814,124.32889705882351,117.7,6290.841165048872,15310,0.04918717470924629,0.3127320954907162,1.071888478038005,6,3,True
odds_100_500_race>=0.4_score>=0.5_expected>=3000_top3_by_expected_return,1183,2850,2.4091293322062555,285000,327430,42430,1.1488771929824562,1.0831929824561404,27,0.009473684210526316,0.02282333051563821,0.5343184588357954,0.4000830274338122,0.5358674540895819,0.5000002401310523,123.09277192982456,117.4,6580.133928256187,18720,0.05717252542528174,0.35833333333333334,1.1237605540491635,6,4,True
odds_100_500_race>=0.4_score>=0.5_expected>=5000_top3_by_expected_return,1183,2850,2.4091293322062555,285000,327430,42430,1.1488771929824562,1.0831929824561404,27,0.009473684210526316,0.02282333051563821,0.5343184588357954,0.4000830274338122,0.5358674540895819,0.5000002401310523,123.09277192982456,117.4,6580.133928256187,18720,0.05717252542528174,0.35833333333333334,1.1237605540491635,6,4,True
odds_100_1000_race>=0.4_score>=0.5_expected>=3000_top3_by_expected_return,1183,2850,2.4091293322062555,285000,327430,42430,1.1488771929824562,1.0831929824561404,27,0.009473684210526316,0.02282333051563821,0.5343184588357954,0.4000830274338122,0.5358674540895819,0.5000002401310523,123.09277192982456,117.4,6580.133928256187,18720,0.05717252542528174,0.35833333333333334,1.1237605540491635,6,4,True
odds_100_1000_race>=0.4_score>=0.5_expected>=5000_top3_by_expected_return,1183,2850,2.4091293322062555,285000,327430,42430,1.1488771929824562,1.0831929824561404,27,0.009473684210526316,0.02282333051563821,0.5343184588357954,0.4000830274338122,0.5358674540895819,0.5000002401310523,123.09277192982456,117.4,6580.133928256187,18720,0.05717252542528174,0.35833333333333334,1.1237605540491635,6,4,True
odds_100_500_race>=0.55_score>=0.3_expected>=5000_top5_by_ticket_score,573,2845,4.965095986038395,284500,311260,26760,1.0940597539543058,1.0402460456942004,26,0.009138840070298769,0.04537521815008726,0.6359226038031396,0.5502825174254746,0.5037287993408899,0.304920469677444,126.41226713532514,118.5,6291.598130706587,15310,0.04918717470924629,0.29923857868020304,1.024588349163018,6,3,True
odds_100_1000_race>=0.55_score>=0.3_expected>=5000_top5_by_ticket_score,573,2845,4.965095986038395,284500,311260,26760,1.0940597539543058,1.0402460456942004,26,0.009138840070298769,0.04537521815008726,0.6359226038031396,0.5502825174254746,0.5037293378748626,0.304920469677444,126.5790509666081,118.5,6298.099551304666,15310,0.04918717470924629,0.29923857868020304,1.024588349163018,6,3,True
odds_100_500_race>=0.45_score>=0.4_expected>=3000_top5_by_ticket_score,1028,4966,4.830739299610895,496600,531670,35070,1.0706202174788562,1.0329238824003222,44,0.008860249697946033,0.042801556420233464,0.5750125612617579,0.4500906629413549,0.5069126509115663,0.4002496807822298,121.65525573902538,114.8,6132.034099498642,18720,0.035209810596798764,0.44270516717325226,1.0289411836787072,6,3,True
odds_100_1000_race>=0.45_score>=0.4_expected>=3000_top5_by_ticket_score,1028,4966,4.830739299610895,496600,531670,35070,1.0706202174788562,1.0329238824003222,44,0.008860249697946033,0.042801556420233464,0.5750125612617579,0.4500906629413549,0.5069126509115663,0.4002496807822298,121.65525573902538,114.8,6132.034099498642,18720,0.035209810596798764,0.44270516717325226,1.0289411836787072,6,3,True
