rule,race_count,tickets,avg_tickets_per_race,bet,return,profit,roi,roi_without_max_hit,hit_count,hit_rate_per_ticket,hit_rate_per_race,avg_score,min_score,avg_odds,median_odds,avg_expected,max_hit_payout,max_hit_share,month_min_roi,month_mean_roi,month_count,plus_months
odds_50plus_score>=0.5_expected>=1000_top10_by_direct_expected_return,13295,121986,9.175329071079354,12198600,10191470,-2007130,0.8354622661616907,0.8264292623743709,1178,0.009656845867558573,0.08860473862354269,0.6052642717754371,0.5000000026788737,88.78036414014723,87.6,5272.445268429962,110190,0.010811982962222329,0.7819041336851363,0.8348968469186663,6,0
odds_50plus_score>=0.5_expected>=1500_top10_by_direct_expected_return,13295,121986,9.175329071079354,12198600,10191470,-2007130,0.8354622661616907,0.8264292623743709,1178,0.009656845867558573,0.08860473862354269,0.6052642717754371,0.5000000026788737,88.78036414014723,87.6,5272.445268429962,110190,0.010811982962222329,0.7819041336851363,0.8348968469186663,6,0
odds_50plus_score>=0.5_expected>=2000_top10_by_direct_expected_return,13295,121986,9.175329071079354,12198600,10191470,-2007130,0.8354622661616907,0.8264292623743709,1178,0.009656845867558573,0.08860473862354269,0.6052642717754371,0.5000000026788737,88.78036414014723,87.6,5272.445268429962,110190,0.010811982962222329,0.7819041336851363,0.8348968469186663,6,0
odds_30_500_score>=0.7_expected>=3000_top10_by_direct_expected_return,12822,79809,6.224379971923257,7980900,6594910,-1385990,0.8263366287010236,0.8251751055645353,1301,0.016301419639389043,0.10146622991732959,0.748673252244964,0.7000033015822704,52.1937012116428,50.6,3887.9296051962283,9270,0.0014056294930484268,0.7460816384582563,0.8271313719031358,6,0
odds_30plus_score>=0.7_expected>=3000_top10_by_direct_expected_return,12822,79809,6.224379971923257,7980900,6594910,-1385990,0.8263366287010236,0.8251751055645353,1301,0.016301419639389043,0.10146622991732959,0.748673252244964,0.7000033015822704,52.1937012116428,50.6,3887.9296051962283,9270,0.0014056294930484268,0.7460816384582563,0.8271313719031358,6,0
odds_30_500_score>=0.6_expected>=2000_top10_by_direct_expected_return,13294,125287,9.424326763953664,12528700,10406780,-2121920,0.8306352614397343,0.8238205081133717,1643,0.013113890507395021,0.12358958928840079,0.6848134629168738,0.6000030084261291,67.00247751163329,67.1,4517.368112993696,85380,0.008204266833737237,0.7557172177879133,0.8309054582656015,6,0
odds_30plus_score>=0.6_expected>=2000_top10_by_direct_expected_return,13294,125287,9.424326763953664,12528700,10406780,-2121920,0.8306352614397343,0.8238205081133717,1643,0.013113890507395021,0.12358958928840079,0.6848134629168738,0.6000030084261291,67.00247751163329,67.1,4517.368112993696,85380,0.008204266833737237,0.7557172177879133,0.8309054582656015,6,0
odds_30_500_score>=0.6_expected>=0_top10_by_direct_expected_return,13295,125299,9.424520496427228,12529900,10406780,-2123120,0.8305557107399101,0.8237416100687156,1643,0.01311263457808921,0.12358029334336217,0.6848068038788883,0.6000030084261291,66.9990853877525,67.1,4517.121578447792,85380,0.008204266833737237,0.7556482874994299,0.8308271741975654,6,0
odds_30_500_score>=0.6_expected>=500_top10_by_direct_expected_return,13295,125299,9.424520496427228,12529900,10406780,-2123120,0.8305557107399101,0.8237416100687156,1643,0.01311263457808921,0.12358029334336217,0.6848068038788883,0.6000030084261291,66.9990853877525,67.1,4517.121578447792,85380,0.008204266833737237,0.7556482874994299,0.8308271741975654,6,0
odds_30_500_score>=0.6_expected>=1000_top10_by_direct_expected_return,13295,125299,9.424520496427228,12529900,10406780,-2123120,0.8305557107399101,0.8237416100687156,1643,0.01311263457808921,0.12358029334336217,0.6848068038788883,0.6000030084261291,66.9990853877525,67.1,4517.121578447792,85380,0.008204266833737237,0.7556482874994299,0.8308271741975654,6,0
odds_30_500_score>=0.6_expected>=1500_top10_by_direct_expected_return,13295,125299,9.424520496427228,12529900,10406780,-2123120,0.8305557107399101,0.8237416100687156,1643,0.01311263457808921,0.12358029334336217,0.6848068038788883,0.6000030084261291,66.9990853877525,67.1,4517.121578447792,85380,0.008204266833737237,0.7556482874994299,0.8308271741975654,6,0
odds_30plus_score>=0.6_expected>=0_top10_by_direct_expected_return,13295,125299,9.424520496427228,12529900,10406780,-2123120,0.8305557107399101,0.8237416100687156,1643,0.01311263457808921,0.12358029334336217,0.6848068038788883,0.6000030084261291,66.9990853877525,67.1,4517.121578447792,85380,0.008204266833737237,0.7556482874994299,0.8308271741975654,6,0
odds_30plus_score>=0.6_expected>=500_top10_by_direct_expected_return,13295,125299,9.424520496427228,12529900,10406780,-2123120,0.8305557107399101,0.8237416100687156,1643,0.01311263457808921,0.12358029334336217,0.6848068038788883,0.6000030084261291,66.9990853877525,67.1,4517.121578447792,85380,0.008204266833737237,0.7556482874994299,0.8308271741975654,6,0
odds_30plus_score>=0.6_expected>=1000_top10_by_direct_expected_return,13295,125299,9.424520496427228,12529900,10406780,-2123120,0.8305557107399101,0.8237416100687156,1643,0.01311263457808921,0.12358029334336217,0.6848068038788883,0.6000030084261291,66.9990853877525,67.1,4517.121578447792,85380,0.008204266833737237,0.7556482874994299,0.8308271741975654,6,0
odds_30plus_score>=0.6_expected>=1500_top10_by_direct_expected_return,13295,125299,9.424520496427228,12529900,10406780,-2123120,0.8305557107399101,0.8237416100687156,1643,0.01311263457808921,0.12358029334336217,0.6848068038788883,0.6000030084261291,66.9990853877525,67.1,4517.121578447792,85380,0.008204266833737237,0.7556482874994299,0.8308271741975654,6,0
odds_50_500_score>=0.5_expected>=3000_top5_by_direct_ticket_score,13288,65100,4.899157134256472,6510000,5445550,-1064450,0.8364900153609831,0.8233748079877112,865,0.013287250384024578,0.06509632751354606,0.6982159852085946,0.5000567165479454,63.19717050691244,60.6,4379.311716828053,85380,0.01567885704841568,0.6215425065731814,0.8358190275966356,6,0
