rule,race_count,tickets,avg_tickets_per_race,bet,return,profit,roi,roi_without_max_hit,hit_count,hit_rate_per_ticket,hit_rate_per_race,avg_score,min_score,avg_odds,median_odds,avg_direct_expected_return,avg_hit_payout,max_hit_payout,max_hit_share
odds_all_top2_by_direct_expected_return,13326,26652,2.0,2665200,11267640,8602440,4.227690229626295,4.079978988443644,91,0.003414377907849317,0.006828755815698634,0.12287838229987201,1.941874750968996e-05,1836.6765345940266,1542.75,15984.753042329126,123820.21978021978,393680,0.03493899343607002
odds_10plus_top2_by_direct_expected_return,13326,26652,2.0,2665200,11267640,8602440,4.227690229626295,4.079978988443644,91,0.003414377907849317,0.006828755815698634,0.12283048197211395,1.941874750968996e-05,1836.776448296563,1542.85,15984.73982788397,123820.21978021978,393680,0.03493899343607002
odds_30plus_top2_by_direct_expected_return,13326,26652,2.0,2665200,11267640,8602440,4.227690229626295,4.079978988443644,91,0.003414377907849317,0.006828755815698634,0.12269032864276105,1.941874750968996e-05,1837.5183550953025,1543.2,15984.498871245893,123820.21978021978,393680,0.03493899343607002
odds_50plus_top2_by_direct_expected_return,13326,26652,2.0,2665200,11267640,8602440,4.227690229626295,4.079978988443644,91,0.003414377907849317,0.006828755815698634,0.12265317019418506,1.941874750968996e-05,1837.9695332432839,1543.3,15984.435511377518,123820.21978021978,393680,0.03493899343607002
odds_all_score>=0.95_top1,6386,6386,1.0,638600,2597650,1959050,4.067726276229251,4.062480425931725,3356,0.5255245850297526,0.5255245850297526,0.9743779758952099,0.950012886681164,8.89732226746007,8.4,861.6832204426969,774.0315852205006,3350,0.0012896271630127231
odds_all_score>=0.7_top3,13037,33941,2.603436373398788,3394100,13810000,10415900,4.068825314516366,4.059120238060164,7260,0.21390059220411892,0.5568765820357444,0.8595980721686866,0.7000317298417742,29.99130844701099,30.5,2438.31202029556,1902.2038567493114,32940,0.002385228095582911
odds_10plus_score>=0.6_top3,13084,36548,2.793335371446041,3654800,14773180,11118380,4.042130896355478,4.033118091277225,5133,0.14044544161103206,0.3923112198104555,0.8126876392222887,0.6000272220969043,38.66374630622743,36.5,2976.967237989374,2878.0790960451977,32940,0.0022297162831563687
odds_10plus_score>=0.7_top3,12607,31528,2.500832870627429,3152800,12741400,9588600,4.041296625222025,4.030848769347881,4821,0.15291169753869577,0.3824065995082097,0.8370988664250595,0.7000317298417742,34.229075742197416,33.650000000000006,2755.1349362223987,2642.895664799834,32940,0.002585273203886543
odds_all_score>=0.8_top5,11435,23115,2.0214254481853957,2311500,9296510,6985010,4.021851611507679,4.019290504001731,6310,0.27298291152931,0.5518146042850897,0.9135391186836002,0.8000017257731068,21.462119835604586,21.4,1897.2032352792005,1473.29793977813,5920,0.0006367981102585809
odds_all_score>=0.8,11435,23199,2.0287713161346743,2319900,9299150,6979250,4.008427087374455,4.0058752532436745,6311,0.2720375878270615,0.5519020550940096,0.9132144209162162,0.8000017257731068,21.51291003922583,21.5,1900.8732554353285,1473.4828077959119,5920,0.0006366173252394036
odds_all_score>=0.8_top10,11435,23199,2.0287713161346743,2319900,9299150,6979250,4.008427087374455,4.0058752532436745,6311,0.2720375878270615,0.5519020550940096,0.9132144209162162,0.8000017257731068,21.51291003922583,21.5,1900.8732554353287,1473.4828077959119,5920,0.0006366173252394036
odds_10plus_score>=0.5_top3,13207,38290,2.899220110547437,3829000,15334490,11505490,4.004828937059284,3.9962261687124574,5206,0.13596239226952206,0.39418490194593775,0.8010273924324061,0.5000269802273916,40.825716897362234,37.5,3058.8748870763893,2945.541682673838,32940,0.0021480988281970905
odds_100plus_expected>=500_top3,13306,39915,2.999774537802495,3991500,16275370,12283870,4.077507202805963,3.9788776149317298,138,0.003457346862081924,0.01037126108522471,0.1209735029753924,0.0038846807093186,1792.3515720906928,1505.4,14905.331308200448,117937.46376811594,393680,0.024188697399813337
odds_100plus_expected>=800_top3,13306,39915,2.999774537802495,3991500,16275370,12283870,4.077507202805963,3.9788776149317298,138,0.003457346862081924,0.01037126108522471,0.1209735029753924,0.0038846807093186,1792.3515720906928,1505.4,14905.331308200448,117937.46376811594,393680,0.024188697399813337
odds_100plus_expected>=1000_top3,13306,39915,2.999774537802495,3991500,16275370,12283870,4.077507202805963,3.9788776149317298,138,0.003457346862081924,0.01037126108522471,0.1209735029753924,0.0038846807093186,1792.3515720906928,1505.4,14905.331308200448,117937.46376811594,393680,0.024188697399813337
odds_100plus_expected>=300_top3,13306,39916,2.99984969186833,3991600,16275370,12283770,4.077405050606274,3.9787779336606874,138,0.003457260246517687,0.01037126108522471,0.12097080336092272,0.0038846807093186,1792.31434011424,1505.35,14904.968028642748,117937.46376811594,393680,0.024188697399813337
odds_100plus_expected>=200_top3,13307,39917,2.9996994063274967,3991700,16275370,12283670,4.077302903524814,3.9786782573840718,138,0.0034571736352932334,0.010370481701360186,0.12096779322028772,0.0008150196338287,1792.3423278302478,1505.4,14904.600570214856,117937.46376811594,393680,0.024188697399813337
odds_100plus_expected>=150_top3,13308,39919,2.999624286143673,3991900,16275370,12283470,4.077098624715048,3.9784789198126207,138,0.0034570004258623714,0.010369702434625788,0.12096176013942621,0.0004439615574002,1792.4066860392295,1505.4,14903.862079359951,117937.46376811594,393680,0.024188697399813337
odds_100plus_expected>=100_top3,13311,39924,2.999323867478026,3992400,16275370,12282970,4.0765880172327424,3.9779806632601944,138,0.0034565674782085962,0.010367365336939374,0.12094668513337317,0.0003310813937004,1792.468993587817,1505.8000000000002,14902.01066920003,117937.46376811594,393680,0.024188697399813337
odds_100plus_expected>=80_top3,13312,39929,2.9994741586538463,3992900,16275370,12282470,4.076077537629292,3.9774825314934006,138,0.0034561346389841967,0.010366586538461538,0.12093164042602406,0.0003310813937004,1792.432144556588,1505.9,14900.155451176046,117937.46376811594,393680,0.024188697399813337
odds_100plus_expected>=50_top3,13317,39938,2.999023804160096,3993800,16275370,12281570,4.075158996444489,3.9765862086233663,138,0.0034553558014923133,0.010362694300518135,0.12090447375900455,0.0001154516203323,1792.6367244228554,1505.9,14896.812968012011,117937.46376811594,393680,0.024188697399813337
odds_100plus_top3_by_direct_expected_return,13326,39976,2.9998499174546,3997600,16275370,12277770,4.071285271162697,3.972806183710226,138,0.0034520712427456475,0.010355695632597929,0.12078977896734933,7.901670971187696e-06,1793.8420452271362,1506.15,14882.676836064737,117937.46376811594,393680,0.024188697399813337
odds_30plus_expected>=500_top3,13306,39918,3.0,3991800,16237240,12245440,4.067648679793577,3.9690265043338844,142,0.003557292449521519,0.010671877348564557,0.12334611513123103,0.0043180555061342,1788.710711959517,1504.15,14909.029496097686,114346.76056338029,393680,0.024245499850959893
odds_30plus_expected>=800_top3,13306,39918,3.0,3991800,16237240,12245440,4.067648679793577,3.9690265043338844,142,0.003557292449521519,0.010671877348564557,0.12334611513123103,0.0043180555061342,1788.710711959517,1504.15,14909.029496097686,114346.76056338029,393680,0.024245499850959893
odds_30plus_expected>=1000_top3,13306,39918,3.0,3991800,16237240,12245440,4.067648679793577,3.9690265043338844,142,0.003557292449521519,0.010671877348564557,0.12334611513123103,0.0043180555061342,1788.710711959517,1504.15,14909.029496097686,114346.76056338029,393680,0.024245499850959893
odds_30plus_expected>=300_top3,13308,39920,2.9996994289149383,3992000,16237240,12245240,4.067444889779559,3.9688276553106214,142,0.0035571142284569137,0.010670273519687407,0.12334566353157181,0.0043180555061342,1788.622640280561,1504.1,14908.300190632914,114346.76056338029,393680,0.024245499850959893
odds_all_expected>=800_top3,13308,39921,2.9997745716862037,3992100,16237240,12245140,4.067343002429799,3.968728238270584,142,0.003557025124621127,0.010670273519687407,0.12338386629545646,0.0043180555061342,1788.5778061671804,1504.1,14908.00253820175,114346.76056338029,393680,0.024245499850959893
odds_all_expected>=1000_top3,13308,39921,2.9997745716862037,3992100,16237240,12245140,4.067343002429799,3.968728238270584,142,0.003557025124621127,0.010670273519687407,0.12338386629545646,0.0043180555061342,1788.5778061671804,1504.1,14908.00253820175,114346.76056338029,393680,0.024245499850959893
odds_10plus_expected>=800_top3,13308,39921,2.9997745716862037,3992100,16237240,12245140,4.067343002429799,3.968728238270584,142,0.003557025124621127,0.010670273519687407,0.12338386629545646,0.0043180555061342,1788.5778061671804,1504.1,14908.00253820175,114346.76056338029,393680,0.024245499850959893
odds_10plus_expected>=1000_top3,13308,39921,2.9997745716862037,3992100,16237240,12245140,4.067343002429799,3.968728238270584,142,0.003557025124621127,0.010670273519687407,0.12338386629545646,0.0043180555061342,1788.5778061671804,1504.1,14908.00253820175,114346.76056338029,393680,0.024245499850959893
odds_all_expected>=500_top3,13311,39924,2.999323867478026,3992400,16237240,12244840,4.0670373710049095,3.9684300170323614,142,0.003556757839895802,0.010667868680039065,0.12340164540020863,0.0043180555061342,1788.4446573489631,1504.05,14906.92312867578,114346.76056338029,393680,0.024245499850959893
odds_10plus_expected>=500_top3,13311,39924,2.999323867478026,3992400,16237240,12244840,4.0670373710049095,3.9684300170323614,142,0.003556757839895802,0.010667868680039065,0.12340164540020863,0.0043180555061342,1788.4446573489631,1504.05,14906.92312867578,114346.76056338029,393680,0.024245499850959893
odds_30plus_expected>=200_top3,13311,39924,2.999323867478026,3992400,16237240,12244840,4.0670373710049095,3.9684300170323614,142,0.003556757839895802,0.010667868680039065,0.123337406083531,0.0008150196338287,1788.5196323013724,1504.1,14906.830071977021,114346.76056338029,393680,0.024245499850959893
odds_30plus_expected>=150_top3,13312,39929,2.9994741586538463,3992900,16237240,12244340,4.0665280873550556,3.967933081219164,142,0.0035563124546069275,0.010667067307692308,0.12332475597358296,0.0004439615574002,1788.4536427158205,1504.1,14904.984498104584,114346.76056338029,393680,0.024245499850959893
odds_10plus_expected>=300_top3,13316,39930,2.99864824271553,3993000,16237240,12244240,4.066426245930378,3.967833708990734,142,0.0035562233909341347,0.010663863021928507,0.12340718182385266,0.0043180555061342,1788.1796543951914,1503.9,14904.740165550713,114346.76056338029,393680,0.024245499850959893
odds_50plus_expected>=300_top3,13306,39918,3.0,3991800,16232350,12240550,4.066423668520467,3.9678014930607746,141,0.0035322410942431985,0.010596723282729596,0.12327225034769437,0.0043180555061342,1788.7272007615613,1504.15,14909.000574666761,115123.04964539007,393680,0.024252803814604786
odds_50plus_expected>=500_top3,13306,39918,3.0,3991800,16232350,12240550,4.066423668520467,3.9678014930607746,141,0.0035322410942431985,0.010596723282729596,0.12327225034769437,0.0043180555061342,1788.7272007615613,1504.15,14909.000574666761,115123.04964539007,393680,0.024252803814604786
odds_50plus_expected>=800_top3,13306,39918,3.0,3991800,16232350,12240550,4.066423668520467,3.9678014930607746,141,0.0035322410942431985,0.010596723282729596,0.12327225034769437,0.0043180555061342,1788.7272007615613,1504.15,14909.000574666761,115123.04964539007,393680,0.024252803814604786
odds_50plus_expected>=1000_top3,13306,39918,3.0,3991800,16232350,12240550,4.066423668520467,3.9678014930607746,141,0.0035322410942431985,0.010596723282729596,0.12327225034769437,0.0043180555061342,1788.7272007615613,1504.15,14909.000574666761,115123.04964539007,393680,0.024252803814604786
odds_all_expected>=300_top3,13317,39932,2.9985732522339865,3993200,16237240,12244040,4.066222578383251,3.9676349794650907,142,0.0035560452769708506,0.010663062251257792,0.12343464929691014,0.0043180555061342,1788.0904061905237,1503.8000000000002,14904.01333031845,114346.76056338029,393680,0.024245499850959893
odds_50plus_expected>=200_top3,13308,39920,2.9996994289149383,3992000,16232350,12240350,4.066219939879759,3.9676027054108216,141,0.003532064128256513,0.010595130748422003,0.12326715020531606,0.0008150196338287,1788.7117885771543,1504.15,14908.265132867788,115123.04964539007,393680,0.024252803814604786
odds_30plus_expected>=100_top3,13314,39933,2.9993240198287516,3993300,16237240,12243940,4.066120752260035,3.96753562216713,142,0.0035559562266796883,0.010665464924140004,0.1233142842024938,0.0004439615574002,1788.3612275561568,1504.1,14903.503229073918,114346.76056338029,393680,0.024245499850959893
odds_50plus_expected>=150_top3,13310,39923,2.999474079639369,3992300,16232350,12240050,4.065914385191494,3.9673045612804647,141,0.0035317987125216043,0.010593538692712247,0.12325850551033161,0.0004439615574002,1788.7334418756107,1504.2,14907.157642708005,115123.04964539007,393680,0.024252803814604786
odds_10plus_expected>=200_top3,13319,39936,2.998423305052932,3993600,16237240,12243640,4.065815304487179,3.967237580128205,142,0.0035556891025641025,0.01066146107065095,0.12339729875220327,0.0008150196338287,1787.9883188100962,1503.7,14902.534795491043,114346.76056338029,393680,0.024245499850959893
odds_30plus_expected>=80_top3,13316,39938,2.99924902373085,3993800,16237240,12243440,4.065611698132105,3.967038910310982,142,0.0035555110421152786,0.010663863021928507,0.12330003824199318,0.0003993368521374,1788.2701186839602,1504.05,14901.64870460413,114346.76056338029,393680,0.024245499850959893
odds_all_expected>=200_top3,13319,39939,2.9986485471882274,3993900,16237240,12243340,4.065509902601467,3.9669395828638674,142,0.003555422018578332,0.01066146107065095,0.12343920577433093,0.0008150196338287,1787.8544229950678,1503.6,14901.441728424094,114346.76056338029,393680,0.024245499850959893
odds_10plus_expected>=150_top3,13319,39940,2.9987236278999925,3994000,16237240,12243240,4.065408112168252,3.966840260390586,142,0.003555332999499249,0.01066146107065095,0.12338678378121884,0.0004439615574002,1787.9661417125685,1503.7,14901.05944646624,114346.76056338029,393680,0.024245499850959893
odds_50plus_expected>=100_top3,13311,39928,2.999624370821125,3992800,16232350,12239550,4.065405229412943,3.9668077539571227,141,0.0035313564415948707,0.010592742844264142,0.12324372102123009,0.0004086509338696,1788.7110749348826,1504.3,14905.306617772112,115123.04964539007,393680,0.024252803814604786
odds_all_expected>=150_top3,13319,39943,2.9989488700352878,3994300,16237240,12242940,4.0651027714493155,3.966542322810004,142,0.0035550659690058335,0.01066146107065095,0.12342868739641223,0.0004439615574002,1787.832260971885,1503.6,14899.966599671063,114346.76056338029,393680,0.024245499850959893
odds_10plus_expected>=100_top3,13319,39943,2.9989488700352878,3994300,16237240,12242940,4.0651027714493155,3.966542322810004,142,0.0035550659690058335,0.01066146107065095,0.12337937784060599,0.0004439615574002,1787.879415667326,1503.7,14899.948926795852,114346.76056338029,393680,0.024245499850959893
odds_all_expected>=100_top3,13319,39945,2.9990990314588184,3994500,16237240,12242740,4.064899236450119,3.9663437226186007,142,0.0035548879709600702,0.01066146107065095,0.12342346252481157,0.0004439615574002,1787.7895055701588,1503.6,14899.226330150175,114346.76056338029,393680,0.024245499850959893
odds_50plus_expected>=80_top3,13313,39933,2.99954931270187,3993300,16232350,12239050,4.0648962011369045,3.966311071043999,141,0.003530914281421381,0.010591151506046722,0.12322872640190967,0.0003993368521374,1788.6657751734156,1504.3,14903.451489463292,115123.04964539007,393680,0.024252803814604786
odds_10plus_expected>=80_top3,13320,39948,2.999099099099099,3994800,16237240,12242440,4.064593972163813,3.9660458596175028,142,0.0035546210073095024,0.01066066066066066,0.12336512729893521,0.0003993368521374,1787.7883899068788,1503.65,14898.095311426796,114346.76056338029,393680,0.024245499850959893
odds_all_expected>=80_top3,13320,39950,2.999249249249249,3995000,16237240,12242240,4.064390488110138,3.9658473091364206,142,0.0035544430538172714,0.01066066066066066,0.12340920717907729,0.0003993368521374,1787.6984956195245,1503.55,14897.372898015508,114346.76056338029,393680,0.024245499850959893
odds_30plus_expected>=50_top3,13322,39950,2.9987989791322622,3995000,16237240,12242240,4.064390488110138,3.9658473091364206,142,0.0035544430538172714,0.010659060201170995,0.12326482406663965,0.0001154516203323,1788.265719649562,1503.95,14897.192049142106,114346.76056338029,393680,0.024245499850959893
odds_50plus_expected>=50_top3,13317,39943,2.9993992640985208,3994300,16232350,12238050,4.063878526900834,3.9653180782615225,141,0.003530030293167764,0.010587970263572877,0.12319845350929051,0.0001154516203323,1788.7946073154244,1504.3,14899.736805636765,115123.04964539007,393680,0.024252803814604786
odds_10plus_expected>=50_top3,13324,39958,2.9989492644851397,3995800,16237240,12241440,4.063576755593373,3.96505330597127,142,0.0035537314179888884,0.010657460222155508,0.12333569497489509,0.0001154516203323,1787.7268431853447,1503.5,14894.382746925043,114346.76056338029,393680,0.024245499850959893
odds_all_expected>=50_top3,13324,39960,2.999099369558691,3996000,16237240,12241240,4.0633733733733735,3.964854854854855,142,0.0035535535535535533,0.010657460222155508,0.12337976529712542,0.0001154516203323,1787.6369744744745,1503.5,14893.660700111934,114346.76056338029,393680,0.024245499850959893
odds_all_top3_by_direct_expected_return,13326,39978,3.0,3997800,16237240,12239440,4.061543849117014,3.9630696883285808,142,0.003551953574465956,0.010655860723397869,0.12332588351076189,1.941874750968996e-05,1788.1487718245032,1503.5,14886.968654196105,114346.76056338029,393680,0.024245499850959893
odds_10plus_top3_by_direct_expected_return,13326,39978,3.0,3997800,16237240,12239440,4.061543849117014,3.9630696883285808,142,0.003551953574465956,0.010655860723397869,0.12327568475808633,1.941874750968996e-05,1788.1950072539896,1503.5,14886.947084080333,114346.76056338029,393680,0.024245499850959893
odds_30plus_top3_by_direct_expected_return,13326,39978,3.0,3997800,16237240,12239440,4.061543849117014,3.9630696883285808,142,0.003551953574465956,0.010655860723397869,0.12318039250521085,1.941874750968996e-05,1788.8645505027766,1503.9,14886.780159573065,114346.76056338029,393680,0.024245499850959893
odds_50plus_top3_by_direct_expected_return,13326,39978,3.0,3997800,16232350,12234550,4.0603206763720046,3.961846515583571,141,0.0035269398168992945,0.010580819450697884,0.12309172205574896,1.941874750968996e-05,1789.4807469108011,1504.3,14886.71603267638,115123.04964539007,393680,0.024252803814604786
