rule,race_id,combination,race_date,odds,estimated_payout,is_hit,hit_payout,hit_popularity,return_yen,direct_ticket_score,direct_expected_return,direct_ticket_rank,direct_expected_rank,month,day,race_score,expected_return,source_rules,strategy
high_odds_v1_top5,8720260220020001,3-9-4,2026-02-21,183.0,18300,0,21160.0,75.0,0.0,0.4230286103932202,7741.42357019593,51,265,2026-02,2026-02-21,0.7239462680520988,7741.42357019593,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220020001,7-3-6,2026-02-21,198.0,19800,0,21160.0,75.0,0.0,0.4060096150291103,8038.990377576385,55,256,2026-02,2026-02-21,0.7239462680520988,8038.990377576384,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220020001,8-1-7,2026-02-21,160.7,16070,0,21160.0,75.0,0.0,0.4873940202788691,7832.421905881426,38,263,2026-02,2026-02-21,0.7239462680520988,7832.421905881425,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220020001,9-1-7,2026-02-21,181.8,18180,0,21160.0,75.0,0.0,0.4135104375352085,7517.619754390091,54,277,2026-02,2026-02-21,0.7239462680520988,7517.619754390091,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220020002,3-6-5,2026-02-21,185.0,18500,0,28130.0,99.0,0.0,0.4627184337374553,8560.291024142924,29,230,2026-02,2026-02-21,0.6155839998423781,8560.291024142924,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220020002,5-6-3,2026-02-21,180.8,18080,0,28130.0,99.0,0.0,0.4354276681753316,7872.532240609996,34,250,2026-02,2026-02-21,0.6155839998423781,7872.532240609995,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220020002,6-3-5,2026-02-21,181.3,18130,0,28130.0,99.0,0.0,0.4216444339045942,7644.413586690293,38,260,2026-02,2026-02-21,0.6155839998423781,7644.413586690294,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220020002,6-5-3,2026-02-21,175.7,17570,0,28130.0,99.0,0.0,0.4371223657853803,7680.2399668491325,33,259,2026-02,2026-02-21,0.6155839998423781,7680.239966849131,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220020002,7-1-2,2026-02-21,191.7,19170,0,28130.0,99.0,0.0,0.4055641260652445,7774.664296670738,41,254,2026-02,2026-02-21,0.6155839998423781,7774.664296670737,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220020003,1-2-3,2026-02-21,165.7,16570,0,35410.0,109.0,0.0,0.4006429846421175,6638.654255519887,45,334,2026-02,2026-02-21,0.6203044603844258,6638.654255519888,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220020003,5-3-9,2026-02-21,180.6,18060,0,35410.0,109.0,0.0,0.4246238620292223,7668.706948247756,42,289,2026-02,2026-02-21,0.6203044603844258,7668.706948247754,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220020003,5-4-1,2026-02-21,170.1,17010,0,35410.0,109.0,0.0,0.414701736689203,7054.076541083345,43,317,2026-02,2026-02-21,0.6203044603844258,7054.076541083343,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220020003,5-4-2,2026-02-21,186.4,18640,0,35410.0,109.0,0.0,0.4129544503155384,7697.470953881636,44,286,2026-02,2026-02-21,0.6203044603844258,7697.470953881636,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220020003,5-4-9,2026-02-21,165.7,16570,0,35410.0,109.0,0.0,0.4520679995928405,7490.766753253367,39,295,2026-02,2026-02-21,0.6203044603844258,7490.766753253367,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220020004,2-7-1,2026-02-21,148.2,14820,0,63550.0,143.0,0.0,0.4533048817974807,6717.978348238664,36,303,2026-02,2026-02-21,0.5212161151498566,6717.978348238663,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220020004,3-5-7,2026-02-21,163.5,16350,0,63550.0,143.0,0.0,0.4617789872006297,7550.086440730297,34,278,2026-02,2026-02-21,0.5212161151498566,7550.086440730295,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220020004,7-8-1,2026-02-21,190.9,19090,0,63550.0,143.0,0.0,0.4170402890286899,7961.299117557691,42,260,2026-02,2026-02-21,0.5212161151498566,7961.299117557691,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220020004,7-8-2,2026-02-21,142.3,14230,0,63550.0,143.0,0.0,0.4686139455624507,6668.376445353674,33,306,2026-02,2026-02-21,0.5212161151498566,6668.376445353674,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220020004,7-8-5,2026-02-21,186.3,18630,0,63550.0,143.0,0.0,0.4225174655136455,7871.500382519217,40,265,2026-02,2026-02-21,0.5212161151498566,7871.500382519215,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220020005,1-2-7,2026-02-21,209.9,20990,0,2550.0,3.0,0.0,0.4118026720527869,8643.738086387997,43,246,2026-02,2026-02-21,0.6920409961077596,8643.738086387999,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220020005,2-6-5,2026-02-21,193.5,19350,0,2550.0,3.0,0.0,0.479199079289789,9272.50218425742,35,227,2026-02,2026-02-21,0.6920409961077596,9272.502184257415,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220020005,7-9-2,2026-02-21,226.6,22660,0,2550.0,3.0,0.0,0.4178279427613173,9467.981182971447,42,224,2026-02,2026-02-21,0.6920409961077596,9467.981182971447,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220020005,8-4-2,2026-02-21,167.2,16720,0,2550.0,3.0,0.0,0.5207027279495117,8706.149611315836,28,240,2026-02,2026-02-21,0.6920409961077596,8706.149611315834,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220020005,8-4-7,2026-02-21,165.8,16580,0,2550.0,3.0,0.0,0.5213945110288355,8644.720992858092,27,245,2026-02,2026-02-21,0.6920409961077596,8644.720992858092,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220020006,1-7-2,2026-02-21,183.7,18370,0,197060.0,441.0,0.0,0.4009684781137146,7365.790942948938,39,199,2026-02,2026-02-21,0.5900679114424555,7365.790942948936,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220020006,1-7-3,2026-02-21,167.8,16780,0,197060.0,441.0,0.0,0.4048373668853031,6793.171016335386,38,226,2026-02,2026-02-21,0.5900679114424555,6793.1710163353855,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220020006,5-6-1,2026-02-21,164.7,16470,0,197060.0,441.0,0.0,0.4661084212080029,7676.805697295807,30,178,2026-02,2026-02-21,0.5900679114424555,7676.805697295807,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220020006,6-5-1,2026-02-21,161.5,16150,0,197060.0,441.0,0.0,0.4369223561073884,7056.296051134323,35,216,2026-02,2026-02-21,0.5900679114424555,7056.296051134322,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220020006,6-5-7,2026-02-21,154.6,15460,0,197060.0,441.0,0.0,0.4546456494010861,7028.821739740792,31,217,2026-02,2026-02-21,0.5900679114424555,7028.821739740791,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220020007,2-1-9,2026-02-21,133.4,13340,0,5060.0,6.0,0.0,0.5532380046085411,7380.194981477938,23,242,2026-02,2026-02-21,0.6740159604809524,7380.194981477939,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220020007,2-3-9,2026-02-21,175.7,17570,0,5060.0,6.0,0.0,0.4404692789028235,7739.045230322609,35,223,2026-02,2026-02-21,0.6740159604809524,7739.045230322608,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220020007,3-4-7,2026-02-21,190.6,19060,0,5060.0,6.0,0.0,0.4018331191769167,7658.939251512033,41,230,2026-02,2026-02-21,0.6740159604809524,7658.939251512033,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220020007,5-3-9,2026-02-21,180.0,18000,0,5060.0,6.0,0.0,0.4574998079822689,8234.996543680842,33,206,2026-02,2026-02-21,0.6740159604809524,8234.99654368084,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220020007,5-4-2,2026-02-21,186.3,18630,0,5060.0,6.0,0.0,0.4100084689074329,7638.457775745475,39,231,2026-02,2026-02-21,0.6740159604809524,7638.457775745476,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220020008,1-6-5,2026-02-21,183.2,18320,0,3260.0,5.0,0.0,0.4126588450752731,7559.910041779003,46,280,2026-02,2026-02-21,0.6774998875917028,7559.910041779002,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220020008,3-6-1,2026-02-21,177.2,17720,0,3260.0,5.0,0.0,0.4804625774300238,8513.796872060022,33,252,2026-02,2026-02-21,0.6774998875917028,8513.796872060022,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220020008,3-6-9,2026-02-21,225.0,22500,0,3260.0,5.0,0.0,0.4621608621537397,10398.619398459145,38,216,2026-02,2026-02-21,0.6774998875917028,10398.619398459145,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220020008,6-1-7,2026-02-21,160.9,16090,0,3260.0,5.0,0.0,0.4639680702672384,7465.246250599866,36,284,2026-02,2026-02-21,0.6774998875917028,7465.246250599866,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220020008,9-2-7,2026-02-21,207.2,20720,0,3260.0,5.0,0.0,0.4476622403588312,9275.561620234985,40,234,2026-02,2026-02-21,0.6774998875917028,9275.56162023498,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220020009,1-7-5,2026-02-21,151.2,15120,0,2770.0,6.0,0.0,0.4938581946686304,7467.135903389692,25,293,2026-02,2026-02-21,0.6191473462724428,7467.135903389691,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220020009,2-4-1,2026-02-21,179.4,17940,0,2770.0,6.0,0.0,0.4015688634401028,7204.145410115444,42,302,2026-02,2026-02-21,0.6191473462724428,7204.145410115444,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220020009,2-8-5,2026-02-21,197.3,19730,0,2770.0,6.0,0.0,0.4398190315294845,8677.629492076729,33,250,2026-02,2026-02-21,0.6191473462724428,8677.62949207673,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220020009,5-2-6,2026-02-21,162.5,16250,0,2770.0,6.0,0.0,0.4396529460208851,7144.360372839384,34,305,2026-02,2026-02-21,0.6191473462724428,7144.360372839383,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220020009,9-4-1,2026-02-21,163.5,16350,0,2770.0,6.0,0.0,0.4302224005035719,7034.136248233402,38,309,2026-02,2026-02-21,0.6191473462724428,7034.136248233401,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220020010,1-5-8,2026-02-21,136.8,13680,0,19550.0,69.0,0.0,0.4071443592420092,5569.734834430686,34,336,2026-02,2026-02-21,0.6634218463379046,5569.734834430686,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220020010,1-8-2,2026-02-21,103.4,10340,0,19550.0,69.0,0.0,0.4025346089191118,4162.207856223617,35,432,2026-02,2026-02-21,0.6634218463379046,4162.207856223617,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220020010,1-8-7,2026-02-21,169.3,16930,0,19550.0,69.0,0.0,0.4237831755610952,7174.649162249341,32,266,2026-02,2026-02-21,0.6634218463379046,7174.649162249342,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220020011,1-8-9,2026-02-21,203.6,20360,0,57660.0,174.0,0.0,0.4614075476676938,9394.257670514246,39,214,2026-02,2026-02-21,0.7496621776694915,9394.257670514246,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220020011,7-4-9,2026-02-21,148.2,14820,0,57660.0,174.0,0.0,0.5053008002991153,7488.557860432888,29,289,2026-02,2026-02-21,0.7496621776694915,7488.557860432888,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220020011,9-4-2,2026-02-21,152.5,15250,0,57660.0,174.0,0.0,0.4911869478828402,7490.600955213313,31,288,2026-02,2026-02-21,0.7496621776694915,7490.600955213313,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220020011,9-4-3,2026-02-21,159.9,15990,0,57660.0,174.0,0.0,0.4585254528311742,7331.821990770475,40,297,2026-02,2026-02-21,0.7496621776694915,7331.821990770476,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220020011,9-4-5,2026-02-21,164.0,16400,0,57660.0,174.0,0.0,0.4715674567170203,7733.706290159133,35,276,2026-02,2026-02-21,0.7496621776694915,7733.706290159133,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220020012,5-8-1,2026-02-21,127.1,12710,0,189590.0,387.0,0.0,0.4708079594644002,5983.969164792527,22,265,2026-02,2026-02-21,0.7072728248429639,5983.969164792527,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220020012,5-8-4,2026-02-21,146.9,14690,0,189590.0,387.0,0.0,0.4663097443732633,6850.090144843239,24,232,2026-02,2026-02-21,0.7072728248429639,6850.090144843237,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220020012,9-2-4,2026-02-21,106.0,10600,0,189590.0,387.0,0.0,0.4273122488999885,4529.509838339878,26,347,2026-02,2026-02-21,0.7072728248429639,4529.509838339878,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220020012,9-2-5,2026-02-21,100.7,10070,0,189590.0,387.0,0.0,0.4705016765005887,4737.951882360929,23,334,2026-02,2026-02-21,0.7072728248429639,4737.951882360929,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220020012,9-5-8,2026-02-21,109.4,10940,0,189590.0,387.0,0.0,0.4017491341979142,4395.135528125182,27,357,2026-02,2026-02-21,0.7072728248429639,4395.135528125182,high_odds_v1_top5,middle_plus_high_top5
direct_v1_middle_odds,3720260220030001,4-2-1,2026-02-22,30.4,3040,0,2030.0,4.0,0.0,0.9143215883800796,2779.5376286754417,7,186,2026-02,2026-02-22,,,direct_v1_middle_odds,middle_plus_high_top5
direct_v1_middle_odds,3720260220030007,3-4-2,2026-02-22,30.7,3070,0,1550.0,6.0,0.0,0.9135065987344344,2804.465258114714,10,99,2026-02,2026-02-22,,,direct_v1_middle_odds,middle_plus_high_top5
direct_v1_middle_odds,4420260220030005,1-5-2,2026-02-22,30.1,3010,0,1810.0,5.0,0.0,0.901023717332472,2712.081389170741,7,194,2026-02,2026-02-22,,,direct_v1_middle_odds,middle_plus_high_top5
direct_v1_middle_odds,7420260222010008,3-7-6,2026-02-22,30.2,3020,0,1890.0,6.0,0.0,0.907368572866764,2740.253090057627,9,198,2026-02,2026-02-22,,,direct_v1_middle_odds,middle_plus_high_top5
high_odds_v1_top5,8720260220030001,2-8-5,2026-02-22,143.7,14370,0,3420.0,4.0,0.0,0.4957829308473639,7124.400716276619,42,301,2026-02,2026-02-22,0.5275886781387465,7124.400716276619,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220030001,3-4-7,2026-02-22,127.7,12770,0,3420.0,4.0,0.0,0.5371165259509418,6858.978036393527,32,314,2026-02,2026-02-22,0.5275886781387465,6858.978036393528,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220030001,3-6-4,2026-02-22,162.9,16290,0,3420.0,4.0,0.0,0.5332517565638938,8686.67111442583,33,237,2026-02,2026-02-22,0.5275886781387465,8686.67111442583,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220030001,3-9-4,2026-02-22,154.4,15440,0,3420.0,4.0,0.0,0.4822084616612767,7445.298648050113,45,287,2026-02,2026-02-22,0.5275886781387465,7445.298648050112,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220030001,9-3-4,2026-02-22,150.6,15060,0,3420.0,4.0,0.0,0.4473800526132819,6737.543592356025,50,322,2026-02,2026-02-22,0.5275886781387465,6737.543592356024,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220030002,2-4-3,2026-02-22,204.7,20470,0,28810.0,105.0,0.0,0.4564898606066896,9344.347446618936,39,210,2026-02,2026-02-22,0.5312086282575078,9344.347446618936,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220030002,2-4-5,2026-02-22,201.9,20190,0,28810.0,105.0,0.0,0.4279279601971417,8639.86551638029,46,233,2026-02,2026-02-22,0.5312086282575078,8639.86551638029,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220030002,5-9-2,2026-02-22,202.6,20260,0,28810.0,105.0,0.0,0.4295631647110754,8702.949717046387,45,229,2026-02,2026-02-22,0.5312086282575078,8702.94971704639,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220030002,8-4-5,2026-02-22,215.2,21520,0,28810.0,105.0,0.0,0.4315275323891392,9286.472497014276,44,212,2026-02,2026-02-22,0.5312086282575078,9286.472497014276,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220030002,8-9-2,2026-02-22,206.7,20670,0,28810.0,105.0,0.0,0.4271637972552067,8829.475689265124,48,224,2026-02,2026-02-22,0.5312086282575078,8829.475689265122,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220030003,1-6-9,2026-02-22,194.6,19460,0,3250.0,6.0,0.0,0.4095618771323038,7970.074128994632,50,319,2026-02,2026-02-22,0.6750528770535045,7970.074128994632,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220030003,1-8-9,2026-02-22,162.7,16270,0,3250.0,6.0,0.0,0.5326077415963487,8665.527955772593,30,296,2026-02,2026-02-22,0.6750528770535045,8665.527955772593,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220030003,1-9-8,2026-02-22,168.9,16890,0,3250.0,6.0,0.0,0.4683043752403756,7909.660897809944,41,324,2026-02,2026-02-22,0.6750528770535045,7909.660897809944,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220030003,9-4-1,2026-02-22,203.4,20340,0,3250.0,6.0,0.0,0.419562363815146,8533.89848000007,49,299,2026-02,2026-02-22,0.6750528770535045,8533.89848000007,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220030003,9-6-2,2026-02-22,221.8,22180,0,3250.0,6.0,0.0,0.4280775826565249,9494.760783321724,47,282,2026-02,2026-02-22,0.6750528770535045,9494.760783321724,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220030004,2-8-3,2026-02-22,187.3,18730,0,25460.0,90.0,0.0,0.449325759606637,8415.871477432313,35,224,2026-02,2026-02-22,0.6757881894973025,8415.87147743231,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220030004,5-7-9,2026-02-22,199.9,19990,0,25460.0,90.0,0.0,0.4562399207332318,9120.236015457303,33,206,2026-02,2026-02-22,0.6757881894973025,9120.236015457303,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220030004,9-3-5,2026-02-22,189.7,18970,0,25460.0,90.0,0.0,0.4208895978524592,7984.275671261152,46,249,2026-02,2026-02-22,0.6757881894973025,7984.27567126115,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220030004,9-6-3,2026-02-22,215.4,21540,0,25460.0,90.0,0.0,0.4073115408913664,8773.490590800033,51,214,2026-02,2026-02-22,0.6757881894973025,8773.490590800033,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220030004,9-6-7,2026-02-22,214.1,21410,0,25460.0,90.0,0.0,0.4277066789726519,9157.199996804477,43,204,2026-02,2026-02-22,0.6757881894973025,9157.199996804478,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220030005,1-8-2,2026-02-22,175.8,17580,0,6620.0,13.0,0.0,0.5092380690053447,8952.40525311396,26,210,2026-02,2026-02-22,0.5994928086318102,8952.405253113962,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220030005,6-3-9,2026-02-22,148.1,14810,0,6620.0,13.0,0.0,0.52377345028551,7757.084798728403,24,241,2026-02,2026-02-22,0.5994928086318102,7757.084798728404,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220030005,6-9-7,2026-02-22,168.6,16860,0,6620.0,13.0,0.0,0.5005892142765115,8439.934152701984,27,225,2026-02,2026-02-22,0.5994928086318102,8439.934152701982,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220030005,8-1-2,2026-02-22,224.3,22430,0,6620.0,13.0,0.0,0.4222900553264297,9471.96594097182,40,195,2026-02,2026-02-22,0.5994928086318102,9471.96594097182,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220030005,8-1-9,2026-02-22,195.1,19510,0,6620.0,13.0,0.0,0.4400505986560348,8585.387179779238,36,218,2026-02,2026-02-22,0.5994928086318102,8585.387179779238,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220030006,2-3-7,2026-02-22,191.9,19190,0,3680.0,8.0,0.0,0.4155654178170639,7974.700367909458,41,229,2026-02,2026-02-22,0.6404325697070801,7974.700367909456,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220030006,3-6-2,2026-02-22,191.7,19170,0,3680.0,8.0,0.0,0.4903131555767143,9399.303192405612,31,191,2026-02,2026-02-22,0.6404325697070801,9399.303192405612,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220030006,7-2-6,2026-02-22,253.9,25390,0,3680.0,8.0,0.0,0.402352972169007,10215.741963371089,43,162,2026-02,2026-02-22,0.6404325697070801,10215.741963371089,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220030006,7-9-2,2026-02-22,163.5,16350,0,3680.0,8.0,0.0,0.4605006499001826,7529.185625867985,36,245,2026-02,2026-02-22,0.6404325697070801,7529.185625867985,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220030006,9-3-7,2026-02-22,172.2,17220,0,3680.0,8.0,0.0,0.4702143348001683,8097.090845258897,33,226,2026-02,2026-02-22,0.6404325697070801,8097.090845258897,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220030007,3-4-2,2026-02-22,197.9,19790,0,1970.0,1.0,0.0,0.4059824279369053,8034.392248871357,49,275,2026-02,2026-02-22,0.6267323848810276,8034.392248871356,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220030007,3-4-5,2026-02-22,201.8,20180,0,1970.0,1.0,0.0,0.4810933685879479,9708.464178104789,34,225,2026-02,2026-02-22,0.6267323848810276,9708.464178104789,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220030007,7-3-8,2026-02-22,184.2,18420,0,1970.0,1.0,0.0,0.4409107665719189,8121.576320254748,42,268,2026-02,2026-02-22,0.6267323848810276,8121.576320254746,high_odds_v1_top5,middle_plus_high_top5
