rule,race_id,combination,race_date,odds,estimated_payout,is_hit,hit_payout,hit_popularity,return_yen,direct_ticket_score,direct_expected_return,direct_ticket_rank,direct_expected_rank,race_score,month,day,expected_return
high_odds_v1_top5,4520260328010004,1-7-9,2026-03-28,150.6,15060,0,21500.0,75.0,0.0,0.482937966967624,7273.045782532418,48,244,0.538326867427683,2026-03,2026-03-28,7273.0457825324165
high_odds_v1_top5,4520260328010004,7-3-9,2026-03-28,134.9,13490,0,21500.0,75.0,0.0,0.5346937304634111,7213.018423951416,41,249,0.538326867427683,2026-03,2026-03-28,7213.018423951415
high_odds_v1_top5,4520260328010005,1-2-5,2026-03-28,155.5,15550,0,35430.0,101.0,0.0,0.4317438156756595,6713.616333756505,40,288,0.4947609957361731,2026-03,2026-03-28,6713.616333756505
high_odds_v1_top5,4520260328010005,3-5-7,2026-03-28,146.4,14640,0,35430.0,101.0,0.0,0.4508276075507179,6600.116174542511,33,293,0.4947609957361731,2026-03,2026-03-28,6600.11617454251
high_odds_v1_top5,4520260328010005,3-7-1,2026-03-28,146.0,14600,0,35430.0,101.0,0.0,0.4420868078000197,6454.467393880288,38,303,0.4947609957361731,2026-03,2026-03-28,6454.467393880287
high_odds_v1_top5,4520260328010005,3-1-5,2026-03-28,136.0,13600,0,35430.0,101.0,0.0,0.4445414362654026,6045.763533209476,36,322,0.4947609957361731,2026-03,2026-03-28,6045.763533209475
high_odds_v1_top5,4520260328010005,1-9-4,2026-03-28,125.9,12590,0,35430.0,101.0,0.0,0.4744879878154504,5973.80376659652,30,326,0.4947609957361731,2026-03,2026-03-28,5973.80376659652
high_odds_v1_top5,4520260328010010,2-5-7,2026-03-28,140.6,14060,0,410.0,1.0,0.0,0.4130620024637193,5807.651754639894,23,147,0.4501193324384441,2026-03,2026-03-28,5807.651754639894
high_odds_v1_top5,4520260328010010,1-9-7,2026-03-28,100.4,10040,0,410.0,1.0,0.0,0.5346462154601935,5367.848003220343,19,173,0.4501193324384441,2026-03,2026-03-28,5367.848003220343
high_odds_v1_top5,4520260328010011,5-1-7,2026-03-28,138.3,13830,0,700.0,2.0,0.0,0.4005393133331908,5539.45870339803,25,240,0.473680424423244,2026-03,2026-03-28,5539.45870339803
high_odds_v1_top5,4520260328010011,5-3-9,2026-03-28,108.7,10870,0,700.0,2.0,0.0,0.4286005903913074,4658.888417553511,24,282,0.473680424423244,2026-03,2026-03-28,4658.888417553511
high_odds_v1_top5,4520260328010012,3-7-8,2026-03-28,269.5,26950,0,10000.0,34.0,0.0,0.4104444941703061,11061.47911788975,42,165,0.7434359947783926,2026-03,2026-03-28,11061.479117889749
high_odds_v1_top5,4520260328010012,3-6-9,2026-03-28,178.1,17810,0,10000.0,34.0,0.0,0.4459669522175998,7942.671418995454,36,246,0.7434359947783926,2026-03,2026-03-28,7942.671418995453
high_odds_v1_top5,4520260328010012,3-8-5,2026-03-28,163.8,16380,0,10000.0,34.0,0.0,0.4339724515025691,7108.468755612082,39,269,0.7434359947783926,2026-03,2026-03-28,7108.4687556120825
high_odds_v1_top5,4520260328010012,3-6-1,2026-03-28,150.3,15030,0,10000.0,34.0,0.0,0.4156004252605441,6246.474391665978,41,302,0.7434359947783926,2026-03,2026-03-28,6246.474391665978
high_odds_v1_top5,4520260328010012,3-8-1,2026-03-28,113.7,11370,0,10000.0,34.0,0.0,0.4827731133030127,5489.130298255255,32,330,0.7434359947783926,2026-03,2026-03-28,5489.130298255254
high_odds_v1_top5,4520260328020001,5-3-7,2026-03-29,190.0,19000,0,11780.0,36.0,0.0,0.4553809649005822,8652.238333111061,38,99,0.5592972775561478,2026-03,2026-03-29,8652.238333111061
high_odds_v1_top5,4520260328020001,2-1-7,2026-03-29,208.7,20870,0,11780.0,36.0,0.0,0.4133715272031241,8627.063772729201,45,101,0.5592972775561478,2026-03,2026-03-29,8627.0637727292
high_odds_v1_top5,4520260328020001,2-4-1,2026-03-29,205.7,20570,0,11780.0,36.0,0.0,0.4101656032926131,8437.106459729053,46,103,0.5592972775561478,2026-03,2026-03-29,8437.106459729051
high_odds_v1_top5,4520260328020001,2-8-1,2026-03-29,137.7,13770,0,11780.0,36.0,0.0,0.5148504537881077,7089.490748662242,32,152,0.5592972775561478,2026-03,2026-03-29,7089.4907486622415
high_odds_v1_top5,4520260328020001,1-6-7,2026-03-29,149.4,14940,0,11780.0,36.0,0.0,0.4427980686069788,6615.403144988264,41,175,0.5592972775561478,2026-03,2026-03-29,6615.403144988264
high_odds_v1_top5,4520260328020002,8-5-2,2026-03-29,217.3,21730,0,5940.0,14.0,0.0,0.4338100465343544,9426.692311191522,55,114,0.5386823186029384,2026-03,2026-03-29,9426.692311191522
high_odds_v1_top5,4520260328020002,3-7-4,2026-03-29,224.3,22430,0,5940.0,14.0,0.0,0.4028424601631313,9035.756381459036,62,120,0.5386823186029384,2026-03,2026-03-29,9035.756381459036
high_odds_v1_top5,4520260328020002,4-8-3,2026-03-29,201.7,20170,0,5940.0,14.0,0.0,0.4387418776042255,8849.423671277229,54,124,0.5386823186029384,2026-03,2026-03-29,8849.423671277227
high_odds_v1_top5,4520260328020002,2-6-7,2026-03-29,203.8,20380,0,5940.0,14.0,0.0,0.4294105441513113,8751.386889803725,56,126,0.5386823186029384,2026-03,2026-03-29,8751.386889803725
high_odds_v1_top5,4520260328020002,8-4-1,2026-03-29,165.3,16530,0,5940.0,14.0,0.0,0.5226648754382769,8639.650390994717,41,127,0.5386823186029384,2026-03,2026-03-29,8639.650390994717
high_odds_v1_top5,4520260328020003,4-2-7,2026-03-29,184.0,18400,0,1190.0,2.0,0.0,0.4572496172547739,8413.39295748784,37,78,0.4990682192801028,2026-03,2026-03-29,8413.39295748784
high_odds_v1_top5,4520260328020003,1-2-8,2026-03-29,161.8,16180,0,1190.0,2.0,0.0,0.446833306713081,7229.762902617651,38,110,0.4990682192801028,2026-03,2026-03-29,7229.762902617651
high_odds_v1_top5,4520260328020003,4-5-7,2026-03-29,153.4,15340,0,1190.0,2.0,0.0,0.4634840894406369,7109.84593201937,35,112,0.4990682192801028,2026-03,2026-03-29,7109.84593201937
high_odds_v1_top5,4520260328020003,4-7-2,2026-03-29,145.0,14500,0,1190.0,2.0,0.0,0.4745970723312525,6881.657548803162,32,122,0.4990682192801028,2026-03,2026-03-29,6881.65754880316
high_odds_v1_top5,4520260328020003,2-6-5,2026-03-29,163.8,16380,0,1190.0,2.0,0.0,0.4139103837236013,6779.852085392589,45,129,0.4990682192801028,2026-03,2026-03-29,6779.852085392589
high_odds_v1_top5,4520260328020004,3-9-5,2026-03-29,157.2,15720,0,720.0,1.0,0.0,0.4353106613695401,6843.083596729171,33,290,0.4541348702907384,2026-03,2026-03-29,6843.08359672917
high_odds_v1_top5,4520260328020004,5-2-8,2026-03-29,146.8,14680,0,720.0,1.0,0.0,0.4526003546889919,6644.173206834402,28,299,0.4541348702907384,2026-03,2026-03-29,6644.173206834401
high_odds_v1_top5,4520260328020004,1-5-2,2026-03-29,142.6,14260,0,720.0,1.0,0.0,0.4501965209408026,6419.802388615845,29,309,0.4541348702907384,2026-03,2026-03-29,6419.802388615845
high_odds_v1_top5,4520260328020004,5-2-6,2026-03-29,143.0,14300,0,720.0,1.0,0.0,0.4276537677577987,6115.448878936521,36,332,0.4541348702907384,2026-03,2026-03-29,6115.448878936521
high_odds_v1_top5,4520260328020004,5-7-8,2026-03-29,137.5,13750,0,720.0,1.0,0.0,0.443289961408341,6095.23696936469,31,335,0.4541348702907384,2026-03,2026-03-29,6095.236969364689
high_odds_v1_top5,4520260328020006,2-3-1,2026-03-29,204.4,20440,0,1030.0,1.0,0.0,0.4025122852336443,8227.351110175689,38,156,0.5068608290014645,2026-03,2026-03-29,8227.35111017569
high_odds_v1_top5,4520260328020006,9-3-1,2026-03-29,126.8,12680,0,1030.0,1.0,0.0,0.464973677266471,5895.866227738853,32,256,0.5068608290014645,2026-03,2026-03-29,5895.866227738852
high_odds_v1_top5,4520260328020006,9-3-5,2026-03-29,133.2,13320,0,1030.0,1.0,0.0,0.4355080617871152,5800.967383004376,34,260,0.5068608290014645,2026-03,2026-03-29,5800.967383004374
high_odds_v1_top5,4520260328020006,2-9-3,2026-03-29,133.6,13360,0,1030.0,1.0,0.0,0.4292434536717226,5734.692541054214,35,262,0.5068608290014645,2026-03,2026-03-29,5734.692541054214
high_odds_v1_top5,4520260328020006,1-2-7,2026-03-29,132.1,13210,0,1030.0,1.0,0.0,0.4219407326435904,5573.83707822183,36,274,0.5068608290014645,2026-03,2026-03-29,5573.837078221829
high_odds_v1_top5,4520260328020007,1-4-2,2026-03-29,236.8,23680,0,318030.0,284.0,0.0,0.416447714517687,9861.481879778828,36,116,0.4727853824836263,2026-03,2026-03-29,9861.481879778827
high_odds_v1_top5,4520260328020007,1-9-4,2026-03-29,148.6,14860,0,318030.0,284.0,0.0,0.4633669896324219,6885.63346593779,34,213,0.4727853824836263,2026-03,2026-03-29,6885.633465937789
high_odds_v1_top5,4520260328020007,1-2-7,2026-03-29,122.7,12270,0,318030.0,284.0,0.0,0.5528307509701352,6783.233314403559,29,216,0.4727853824836263,2026-03,2026-03-29,6783.23331440356
high_odds_v1_top5,4520260328020007,1-9-5,2026-03-29,136.8,13680,0,318030.0,284.0,0.0,0.4915316063901523,6724.152375417284,32,220,0.4727853824836263,2026-03,2026-03-29,6724.152375417285
high_odds_v1_top5,4520260328020007,3-7-1,2026-03-29,155.1,15510,0,318030.0,284.0,0.0,0.4045143678037071,6274.017844635497,37,232,0.4727853824836263,2026-03,2026-03-29,6274.017844635497
high_odds_v1_top5,4520260328020008,7-8-3,2026-03-29,205.6,20560,0,11810.0,36.0,0.0,0.4253662831484041,8745.530781531188,40,186,0.5789928607062972,2026-03,2026-03-29,8745.530781531186
high_odds_v1_top5,4520260328020008,3-4-1,2026-03-29,205.3,20530,0,11810.0,36.0,0.0,0.4224917900247605,8673.756449208335,41,189,0.5789928607062972,2026-03,2026-03-29,8673.756449208333
high_odds_v1_top5,4520260328020008,3-4-2,2026-03-29,167.3,16730,0,11810.0,36.0,0.0,0.4184290738410659,7000.318405361033,43,266,0.5789928607062972,2026-03,2026-03-29,7000.318405361034
high_odds_v1_top5,4520260328020008,4-3-7,2026-03-29,144.3,14430,0,11810.0,36.0,0.0,0.45734871751114,6599.54199368575,34,281,0.5789928607062972,2026-03,2026-03-29,6599.541993685751
high_odds_v1_top5,4520260328020008,7-9-5,2026-03-29,148.4,14840,0,11810.0,36.0,0.0,0.4346113837200946,6449.632934406204,38,294,0.5789928607062972,2026-03,2026-03-29,6449.632934406205
high_odds_v1_top5,4520260328020009,5-4-7,2026-03-29,173.8,17380,0,32300.0,91.0,0.0,0.4636284131659698,8057.861820824556,35,223,0.5710510758734527,2026-03,2026-03-29,8057.861820824556
high_odds_v1_top5,4520260328020009,2-7-5,2026-03-29,186.5,18650,0,32300.0,91.0,0.0,0.4017707409326433,7493.024318393799,41,238,0.5710510758734527,2026-03,2026-03-29,7493.024318393797
high_odds_v1_top5,4520260328020009,7-5-9,2026-03-29,176.7,17670,0,32300.0,91.0,0.0,0.412019236083659,7280.379901598255,39,246,0.5710510758734527,2026-03,2026-03-29,7280.379901598253
high_odds_v1_top5,4520260328020009,2-7-3,2026-03-29,176.6,17660,0,32300.0,91.0,0.0,0.4053075601678033,7157.731512563406,40,254,0.5710510758734527,2026-03,2026-03-29,7157.731512563406
high_odds_v1_top5,4520260328020009,7-5-2,2026-03-29,141.5,14150,0,32300.0,91.0,0.0,0.4352126554179644,6158.259074164196,36,298,0.5710510758734527,2026-03,2026-03-29,6158.259074164196
high_odds_v1_top5,4520260328030004,2-9-5,2026-03-30,210.4,21040,0,3640.0,4.0,0.0,0.4291404436076439,9029.114933504829,45,165,0.5255471590095209,2026-03,2026-03-30,9029.114933504829
high_odds_v1_top5,4520260328030004,7-9-1,2026-03-30,188.5,18850,0,3640.0,4.0,0.0,0.4014195319478876,7566.758177217683,49,210,0.5255471590095209,2026-03,2026-03-30,7566.758177217682
high_odds_v1_top5,4520260328030004,1-9-7,2026-03-30,148.2,14820,0,3640.0,4.0,0.0,0.4952908698339033,7340.210690938447,32,224,0.5255471590095209,2026-03,2026-03-30,7340.210690938446
high_odds_v1_top5,4520260328030004,1-6-7,2026-03-30,151.0,15100,0,3640.0,4.0,0.0,0.4751573893413151,7174.876579053858,37,228,0.5255471590095209,2026-03,2026-03-30,7174.876579053857
high_odds_v1_top5,4520260328030004,1-7-4,2026-03-30,162.4,16240,0,3640.0,4.0,0.0,0.4321415547614752,7017.978849326357,43,237,0.5255471590095209,2026-03,2026-03-30,7017.978849326357
high_odds_v1_top5,4520260328030005,3-9-6,2026-03-30,207.0,20700,0,34370.0,108.0,0.0,0.4700936855725214,9730.939291351197,39,202,0.6386689205957968,2026-03,2026-03-30,9730.939291351193
high_odds_v1_top5,4520260328030005,2-9-1,2026-03-30,205.4,20540,0,34370.0,108.0,0.0,0.4542482807615443,9330.25968684212,42,213,0.6386689205957968,2026-03,2026-03-30,9330.259686842119
high_odds_v1_top5,4520260328030005,7-2-6,2026-03-30,185.9,18590,0,34370.0,108.0,0.0,0.4325872879894458,8041.797683723797,50,242,0.6386689205957968,2026-03,2026-03-30,8041.7976837237975
high_odds_v1_top5,4520260328030005,2-5-4,2026-03-30,180.7,18070,0,34370.0,108.0,0.0,0.4399462104742867,7949.828023270361,46,250,0.6386689205957968,2026-03,2026-03-30,7949.828023270361
high_odds_v1_top5,4520260328030005,2-7-6,2026-03-30,183.9,18390,0,34370.0,108.0,0.0,0.4294617563719459,7897.801699680085,51,251,0.6386689205957968,2026-03,2026-03-30,7897.801699680084
high_odds_v1_top5,4520260328030006,1-9-2,2026-03-30,238.9,23890,0,3060.0,5.0,0.0,0.4184330592211124,9996.365784792377,34,169,0.4869148869276044,2026-03,2026-03-30,9996.365784792375
high_odds_v1_top5,4520260328030006,3-4-7,2026-03-30,118.1,11810,0,3060.0,5.0,0.0,0.5632723229278566,6652.246133777986,19,293,0.4869148869276044,2026-03,2026-03-30,6652.246133777986
high_odds_v1_top5,4520260328030006,3-4-5,2026-03-30,148.8,14880,0,3060.0,5.0,0.0,0.4231021904574588,6295.760594006988,33,319,0.4869148869276044,2026-03,2026-03-30,6295.760594006987
high_odds_v1_top5,4520260328030006,9-3-1,2026-03-30,140.9,14090,0,3060.0,5.0,0.0,0.4372803932934029,6161.280741504048,30,327,0.4869148869276044,2026-03,2026-03-30,6161.280741504047
high_odds_v1_top5,4520260328030006,1-9-5,2026-03-30,123.3,12330,0,3060.0,5.0,0.0,0.4540594891605501,5598.553501349583,27,355,0.4869148869276044,2026-03,2026-03-30,5598.553501349583
high_odds_v1_top5,4520260328030007,7-3-2,2026-03-30,212.0,21200,0,10740.0,27.0,0.0,0.5169327967389126,10958.975290864946,34,110,0.5283460114002583,2026-03,2026-03-30,10958.975290864946
high_odds_v1_top5,4520260328030007,3-7-2,2026-03-30,219.7,21970,0,10740.0,27.0,0.0,0.4602152818412396,10110.929742052034,49,131,0.5283460114002583,2026-03,2026-03-30,10110.929742052034
high_odds_v1_top5,4520260328030007,1-3-4,2026-03-30,182.7,18270,0,10740.0,27.0,0.0,0.535401973994782,9781.794064884669,31,142,0.5283460114002583,2026-03,2026-03-30,9781.794064884665
high_odds_v1_top5,4520260328030007,7-8-3,2026-03-30,185.7,18570,0,10740.0,27.0,0.0,0.5208125578712264,9671.489199668677,32,146,0.5283460114002583,2026-03,2026-03-30,9671.489199668673
high_odds_v1_top5,4520260328030007,1-5-8,2026-03-30,213.2,21320,0,10740.0,27.0,0.0,0.4462988439954648,9515.091353983313,53,152,0.5283460114002583,2026-03,2026-03-30,9515.09135398331
high_odds_v1_top5,4520260328030008,4-8-7,2026-03-30,237.3,23730,0,2640.0,2.0,0.0,0.4049515546977916,9609.500392978596,38,161,0.5900009743905008,2026-03,2026-03-30,9609.500392978594
high_odds_v1_top5,4520260328030008,4-8-5,2026-03-30,155.8,15580,0,2640.0,2.0,0.0,0.5025451996470567,7829.654210501143,26,218,0.5900009743905008,2026-03,2026-03-30,7829.654210501144
high_odds_v1_top5,4520260328030008,1-7-3,2026-03-30,168.9,16890,0,2640.0,2.0,0.0,0.422346943782982,7133.439880494567,36,238,0.5900009743905008,2026-03,2026-03-30,7133.439880494567
high_odds_v1_top5,4520260328030008,7-9-3,2026-03-30,159.0,15900,0,2640.0,2.0,0.0,0.4265847182411331,6782.6970200340165,34,261,0.5900009743905008,2026-03,2026-03-30,6782.697020034016
high_odds_v1_top5,4520260328030008,5-2-9,2026-03-30,157.5,15750,0,2640.0,2.0,0.0,0.4301442064632531,6774.771251796236,32,262,0.5900009743905008,2026-03,2026-03-30,6774.771251796235
high_odds_v1_top5,4520260328030009,2-9-5,2026-03-30,146.6,14660,0,22640.0,57.0,0.0,0.4475245082836225,6560.709291437906,31,211,0.4739906470281658,2026-03,2026-03-30,6560.709291437905
high_odds_v1_top5,4520260328030009,5-9-2,2026-03-30,140.6,14060,0,22640.0,57.0,0.0,0.4661782635872415,6554.466386036615,28,212,0.4739906470281658,2026-03,2026-03-30,6554.466386036615
high_odds_v1_top5,4520260328030009,3-1-9,2026-03-30,155.5,15550,0,22640.0,57.0,0.0,0.4189476733797621,6514.636321055301,33,214,0.4739906470281658,2026-03,2026-03-30,6514.636321055301
high_odds_v1_top5,4520260328030009,3-4-7,2026-03-30,113.3,11330,0,22640.0,57.0,0.0,0.5441988889297025,6165.773411573529,23,223,0.4739906470281658,2026-03,2026-03-30,6165.773411573528
high_odds_v1_top5,4520260328030009,2-5-7,2026-03-30,144.1,14410,0,22640.0,57.0,0.0,0.418951842965463,6037.096057132322,32,227,0.4739906470281658,2026-03,2026-03-30,6037.096057132321
high_odds_v1_top5,4520260328030010,7-4-9,2026-03-30,176.9,17690,0,17840.0,51.0,0.0,0.4584037634870239,8109.162576085452,34,245,0.5980114259683841,2026-03,2026-03-30,8109.162576085453
high_odds_v1_top5,4520260328030010,2-8-5,2026-03-30,198.0,19800,0,17840.0,51.0,0.0,0.4019727399084419,7959.060250187151,40,251,0.5980114259683841,2026-03,2026-03-30,7959.06025018715
high_odds_v1_top5,4520260328030010,9-7-4,2026-03-30,166.7,16670,0,17840.0,51.0,0.0,0.4510553514482121,7519.092708641696,36,265,0.5980114259683841,2026-03,2026-03-30,7519.092708641696
high_odds_v1_top5,4520260328030010,5-3-4,2026-03-30,146.3,14630,0,17840.0,51.0,0.0,0.4218295751252409,6171.366684082275,38,319,0.5980114259683841,2026-03,2026-03-30,6171.366684082274
high_odds_v1_top5,4520260328030010,1-7-9,2026-03-30,129.5,12950,0,17840.0,51.0,0.0,0.4686271995852477,6068.722234628958,33,326,0.5980114259683841,2026-03,2026-03-30,6068.722234628957
high_odds_v1_top5,4520260328030011,8-3-7,2026-03-30,146.5,14650,0,14000.0,46.0,0.0,0.4705160994869,6893.060857483086,32,196,0.51642273286479,2026-03,2026-03-30,6893.060857483084
high_odds_v1_top5,4520260328030011,9-8-3,2026-03-30,132.6,13260,0,14000.0,46.0,0.0,0.4802766153773135,6368.467919903177,30,236,0.51642273286479,2026-03,2026-03-30,6368.467919903176
high_odds_v1_top5,4520260328030011,5-9-1,2026-03-30,121.0,12100,0,14000.0,46.0,0.0,0.5017598919107397,6071.29469211995,26,252,0.51642273286479,2026-03,2026-03-30,6071.29469211995
high_odds_v1_top5,4520260328030011,9-3-1,2026-03-30,118.1,11810,0,14000.0,46.0,0.0,0.4981331292675822,5882.952256650146,27,259,0.51642273286479,2026-03,2026-03-30,5882.9522566501455
high_odds_v1_top5,4520260328030011,2-9-8,2026-03-30,140.7,14070,0,14000.0,46.0,0.0,0.4141852215400835,5827.586067068975,39,264,0.51642273286479,2026-03,2026-03-30,5827.586067068974
high_odds_v1_top5,4520260328030012,1-3-9,2026-03-30,180.7,18070,0,2090.0,3.0,0.0,0.4442643000295121,8027.855901533284,35,123,0.4869159476562121,2026-03,2026-03-30,8027.855901533283
high_odds_v1_top5,4520260328030012,2-3-5,2026-03-30,187.0,18700,0,2090.0,3.0,0.0,0.4124283670405384,7712.410463658069,40,132,0.4869159476562121,2026-03,2026-03-30,7712.410463658069
high_odds_v1_top5,4520260328030012,3-7-5,2026-03-30,163.2,16320,0,2090.0,3.0,0.0,0.4103658593929383,6697.170825292754,41,172,0.4869159476562121,2026-03,2026-03-30,6697.170825292753
high_odds_v1_top5,4520260328030012,3-1-9,2026-03-30,139.2,13920,0,2090.0,3.0,0.0,0.4688036869581708,6525.747322457738,33,182,0.4869159476562121,2026-03,2026-03-30,6525.747322457737
high_odds_v1_top5,4520260328030012,5-3-9,2026-03-30,131.2,13120,0,2090.0,3.0,0.0,0.4897314671887195,6425.276849516,31,188,0.4869159476562121,2026-03,2026-03-30,6425.276849516
high_odds_v1_top5,4520260328040004,3-1-9,2026-03-31,166.9,16690,0,57230.0,157.0,0.0,0.418750209646491,6988.940998999935,40,239,0.4566465067462522,2026-03,2026-03-31,6988.940998999935
high_odds_v1_top5,4520260328040004,3-7-9,2026-03-31,145.4,14540,0,57230.0,157.0,0.0,0.4741856819033121,6894.659814874158,38,244,0.4566465067462522,2026-03,2026-03-31,6894.659814874159
high_odds_v1_top5,4520260328040004,9-7-4,2026-03-31,160.8,16080,0,57230.0,157.0,0.0,0.4163741307408013,6695.296022312085,41,255,0.4566465067462522,2026-03,2026-03-31,6695.296022312085
high_odds_v1_top5,4520260328040004,2-3-7,2026-03-31,105.6,10560,0,57230.0,157.0,0.0,0.5902877843627723,6233.439002870876,25,273,0.4566465067462522,2026-03,2026-03-31,6233.439002870875
high_odds_v1_top5,4520260328040004,2-7-1,2026-03-31,104.0,10400,0,57230.0,157.0,0.0,0.5584614722365239,5807.999311259849,28,310,0.4566465067462522,2026-03,2026-03-31,5807.999311259848
high_odds_v1_top5,4520260328040007,3-5-9,2026-03-31,278.8,27880,0,8270.0,26.0,0.0,0.4070890182888305,11349.641829892596,45,150,0.6270797292418412,2026-03,2026-03-31,11349.641829892595
high_odds_v1_top5,4520260328040007,3-9-4,2026-03-31,210.5,21050,0,8270.0,26.0,0.0,0.4307546692074179,9067.385786816149,41,203,0.6270797292418412,2026-03,2026-03-31,9067.385786816147
high_odds_v1_top5,4520260328040007,6-8-2,2026-03-31,210.2,21020,0,8270.0,26.0,0.0,0.4196951635225309,8821.9923372436,43,207,0.6270797292418412,2026-03,2026-03-31,8821.992337243599
high_odds_v1_top5,4520260328040007,2-3-5,2026-03-31,149.4,14940,0,8270.0,26.0,0.0,0.5030469327890117,7515.521175867834,35,255,0.6270797292418412,2026-03,2026-03-31,7515.521175867835
high_odds_v1_top5,4520260328040007,6-2-9,2026-03-31,175.9,17590,0,8270.0,26.0,0.0,0.4047597474439708,7119.723957539447,46,271,0.6270797292418412,2026-03,2026-03-31,7119.723957539446
high_odds_v1_top5,4520260328040008,2-5-7,2026-03-31,196.1,19610,0,11630.0,31.0,0.0,0.441877610677532,8665.219945386403,37,184,0.5691826881502179,2026-03,2026-03-31,8665.219945386403
high_odds_v1_top5,4520260328040008,3-1-7,2026-03-31,189.0,18900,0,11630.0,31.0,0.0,0.4527099077546102,8556.217256562133,34,189,0.5691826881502179,2026-03,2026-03-31,8556.217256562133
