race_id,entry_count,result_count,diff
5520230112010012,9,8,-1
5520230112020002,9,8,-1
5520230112020010,9,7,-2
5520230112040006,9,8,-1
5520230123010006,7,5,-2
5520230426010003,7,6,-1
5520230426020008,7,6,-1
5520230501010006,7,5,-2
5520230528010005,7,6,-1
5520230528030005,7,6,-1
5520230528030012,7,6,-1
5520230718010009,7,6,-1
5520230718020011,7,5,-2
5520230718030005,6,5,-1
5520230810010005,9,8,-1
5520230810010012,9,7,-2
5520230810020007,9,8,-1
5520230810030006,9,5,-4
5520230810030010,9,7,-2
5520230810040003,5,2,-3
5520230810040005,9,8,-1
5520230904020003,7,6,-1
5520230904030003,7,6,-1
5520231005020003,7,6,-1
5520231009010010,7,5,-2
5520231009020002,7,6,-1
5520231014010006,7,6,-1
5520231023030003,7,6,-1
5520231023030011,7,4,-3
5520231128020003,7,5,-2
5520231128020012,7,6,-1
5520231210010002,7,6,-1
5520240111010008,9,8,-1
5520240111020007,9,7,-2
5520240111030008,9,7,-2
5520240111040011,9,8,-1
5520240219030002,7,4,-3
5520240315010006,7,6,-1
5520240315020002,7,5,-2
5520240404020002,7,2,-5
5520240404020007,7,6,-1
5520240404030004,7,6,-1
5520240506010009,7,5,-2
5520240506010011,7,6,-1
5520240506020010,7,4,-3
5520240506030001,6,5,-1
5520240515010007,7,6,-1
5520240515010011,7,6,-1
5520240515020001,7,5,-2
5520240515020011,7,6,-1
5520240523010001,7,5,-2
5520240523010003,7,4,-3
5520240623020005,7,6,-1
5520240727020003,7,6,-1
5520240727020004,7,6,-1
5520240727020010,7,5,-2
5520240727030002,6,5,-1
5520240831010011,7,6,-1
5520240831020003,7,6,-1
5520240928030012,7,6,-1
5520241008010002,7,4,-3
5520241015010003,7,6,-1
5520241015020001,6,5,-1
5520241015020005,7,6,-1
5520241031010007,7,6,-1
5520241031020001,6,5,-1
5520241111020001,7,6,-1
5520241111030008,7,6,-1
5520241125010001,7,6,-1
5520241125010002,7,6,-1
5520241125020002,6,5,-1
5520241125030012,7,6,-1
5520241208030002,7,6,-1
5520241213010002,7,6,-1
5520241213010003,7,5,-2
5520241213010008,7,6,-1
5520241213030001,6,3,-3
5520241213030003,7,6,-1
5520241213030006,7,6,-1
5520250110010006,9,7,-2
5520250110020001,9,7,-2
5520250110020005,9,7,-2
5520250110020009,9,8,-1
5520250110020011,9,8,-1
5520250110030001,7,5,-2
5520250110030010,9,8,-1
5520250110040005,9,8,-1
5520251208020002,7,5,-2
5520251208020007,7,4,-3
5520251220010004,7,6,-1
5520251220020004,7,6,-1
5520260109010004,9,7,-2
5520260109020006,9,7,-2
5520260109020009,9,7,-2
5520260109030001,8,7,-1
5520260109040010,9,7,-2
5520260202030006,7,6,-1
5520260218030008,7,6,-1
5520260228010003,7,6,-1
5520260228020003,7,6,-1
5520260228020004,7,6,-1
5520260228020008,7,6,-1
5520260312010002,7,6,-1
5520260312020001,6,0,-6
5520260312020004,7,6,-1
5520260312020005,7,6,-1
5520260317010005,7,6,-1
5520260423020004,7,6,-1
5520260423020005,7,6,-1
5520260423030001,7,6,-1
5520260517010011,7,5,-2
5520260601020001,6,5,-1
5520260623010006,7,6,-1
5520260623030012,7,6,-1
5620221231010008,7,6,-1
5620221231020002,5,4,-1
5620221231020006,6,5,-1
5620221231030011,7,6,-1
5620230126020009,7,6,-1
5620230126030001,7,6,-1
5620230209010003,7,5,-2
5620230214010008,7,6,-1
5620230214010011,7,6,-1
5620230214010012,7,6,-1
5620230306020004,7,6,-1
5620230319010003,7,6,-1
5620230319020001,6,4,-2
5620230319020005,7,6,-1
5620230319030001,7,4,-3
5620230319030009,7,6,-1
5620230401020005,7,6,-1
5620230401020007,7,6,-1
5620230413030002,7,6,-1
5620230519010001,7,6,-1
5620230519010005,7,6,-1
5620230519020012,7,6,-1
5620230519030005,7,5,-2
5620230604010004,7,6,-1
5620230604020003,7,6,-1
5620230604020008,7,6,-1
5620230604030007,7,6,-1
5620230613010007,9,8,-1
5620230613020005,8,6,-2
5620230613020006,9,7,-2
5620230613030001,9,8,-1
5620230613030003,9,7,-2
5620230613030012,7,6,-1
5620230613040005,9,5,-4
5620230613040012,9,7,-2
5620230613060003,9,7,-2
5620230704010008,7,5,-2
5620230726010005,7,6,-1
5620230726030006,7,6,-1
5620230802020010,7,4,-3
5620230807010008,7,4,-3
5620230807010011,7,6,-1
5620230807020006,5,0,-5
5620230807020011,7,6,-1
5620230807030001,7,6,-1
5620230825030002,7,6,-1
5620231110010008,7,6,-1
5620231202030009,7,6,-1
5620240107020002,7,4,-3
5620240107030010,7,5,-2
5620240129010002,7,6,-1
5620240129010005,7,6,-1
5620240129020002,6,5,-1
5620240205010001,7,5,-2
5620240205020008,7,6,-1
5620240205020011,7,5,-2
5620240205030006,7,6,-1
5620240328010001,7,6,-1
5620240328010004,7,6,-1
5620240328020010,7,5,-2
5620240328020011,7,4,-3
5620240408010005,7,6,-1
5620240408030001,6,4,-2
5620240408030002,7,6,-1
5620240418010001,7,5,-2
5620240418010009,7,6,-1
5620240418030002,7,4,-3
5620240428020002,7,6,-1
5620240428020005,7,4,-3
5620240526010001,7,5,-2
5620240526010002,7,6,-1
5620240526010004,7,6,-1
5620240526010006,7,6,-1
5620240526020001,5,4,-1
5620240611020007,9,8,-1
5620240611040005,9,7,-2
5620240611040010,9,7,-2
5620240611050006,9,8,-1
5620240611050008,9,8,-1
5620240611050010,9,8,-1
5620240611060001,9,7,-2
5620240611060008,9,7,-2
5620240611060010,9,8,-1
5620240628020004,7,4,-3
5620240803010009,7,5,-2
5620240819020004,7,6,-1
5620240819030005,7,6,-1
5620240819030012,7,6,-1
5620240927010006,7,6,-1
5620240927020009,7,5,-2
5620241003020004,7,6,-1
5620241003030001,7,5,-2
5620241018030007,7,4,-3
5620241105010002,7,6,-1
5620241105010010,7,5,-2
5620241105020008,7,6,-1
5620241118020003,7,6,-1
5620241218010009,7,6,-1
5620241218020003,7,5,-2
5620241218030003,7,6,-1
5620241218030007,7,6,-1
5620241231010003,6,4,-2
5620241231030006,7,5,-2
5620250120010003,7,6,-1
5620250120010009,7,6,-1
5620250120010012,7,5,-2
5620250120020003,7,6,-1
5620250127020003,7,5,-2
5620250227010005,7,6,-1
5620250227030006,7,6,-1
5620250322030004,7,6,-1
5620250401020003,7,5,-2
5620250401030011,7,4,-3
5620250408010008,7,6,-1
5620250408020001,6,4,-2
5620250408020003,7,5,-2
5620250416010001,7,5,-2
5620250416010011,7,6,-1
5620250509010012,7,6,-1
5620250518020010,7,6,-1
5620250617010002,9,5,-4
5620250617010006,7,6,-1
5620250617010007,7,6,-1
5620250617010008,7,6,-1
5620250617010009,9,7,-2
5620250617010011,9,8,-1
5620250617020007,8,7,-1
5620250617020011,7,6,-1
5620250617040007,9,8,-1
5620250617050005,9,8,-1
5620250617060001,9,7,-2
5620250617060008,9,7,-2
5620250629010007,7,6,-1
5620250705020002,7,6,-1
5620250711010010,7,6,-1
5620250711020002,7,6,-1
5620250711020011,7,6,-1
5620250719020003,7,5,-2
5620250719030010,7,5,-2
5620250723010004,7,5,-2
5620250723020007,7,6,-1
5620250723030003,7,6,-1
5620250723030005,7,5,-2
5620250809010002,7,5,-2
5620250809020009,7,6,-1
5620250815020003,7,5,-2
5620250815020005,7,6,-1
5620250815020006,7,6,-1
5620250815020008,7,5,-2
5620250827020001,7,5,-2
5620250827030004,7,6,-1
5620250831020002,7,6,-1
5620250905030006,7,6,-1
5620250917010011,7,6,-1
5620250927020005,7,6,-1
5620251007020002,7,6,-1
5620251018010001,7,6,-1
5620251018010004,7,6,-1
5620251018020005,7,5,-2
5620251024010007,7,6,-1
5620251024020004,7,6,-1
5620251101010009,7,6,-1
5620251101020009,7,6,-1
5620251101020010,7,6,-1
5620251101020011,7,4,-3
5620251110030009,7,5,-2
5620251110030011,7,6,-1
5620251116010003,7,6,-1
5620251127010007,7,6,-1
5620251127010009,7,6,-1
5620251127010010,7,6,-1
5620251203020001,7,6,-1
5620251209020006,7,6,-1
5620251218020003,7,6,-1
5620251231010012,7,4,-3
5620251231020001,7,6,-1
5620260224020003,7,0,-7
5620260224030008,7,5,-2
5620260301020007,7,6,-1
5620260401020007,7,6,-1
5620260401030012,7,3,-4
5620260504010001,7,6,-1
5620260504030004,7,6,-1
5620260516010003,7,5,-2
5620260516030009,7,6,-1
5620260616010001,9,7,-2
5620260616020002,9,8,-1
5620260616030012,7,6,-1
5620260616040006,9,7,-2
5620260616050005,9,7,-2
5620260616050006,9,5,-4
5620260616050007,9,8,-1
5620260616050010,9,8,-1
5620260616060002,9,7,-2
5620260616060004,9,7,-2
5620260616060012,9,8,-1
6120230220010004,7,6,-1
6120230220010006,7,6,-1
6120230220010010,7,6,-1
6120230220020009,7,6,-1
6120230220030003,7,4,-3
6120230304010003,7,5,-2
6120230304020012,7,5,-2
6120230326020011,9,8,-1
6120230326030001,9,8,-1
6120230326030004,9,8,-1
6120230326030007,9,7,-2
6120230326030011,9,7,-2
6120230326040005,9,7,-2
6120230403010008,7,5,-2
6120230403010012,7,6,-1
6120230403020003,7,6,-1
6120230403030007,7,4,-3
6120230403030010,7,6,-1
6120230416010001,7,6,-1
6120230416020001,6,5,-1
6120230416030009,7,6,-1
6120230423020002,7,6,-1
6120230423030006,7,6,-1
6120230428010001,7,6,-1
6120230518020003,7,6,-1
6120230518030004,7,4,-3
6120230529020005,7,5,-2
6120230529030008,7,5,-2
6120230606030003,7,6,-1
6120230625010011,7,6,-1
6120230625030001,6,5,-1
6120230710010009,7,5,-2
6120230710010011,7,6,-1
6120230710020010,7,6,-1
6120230720030002,5,4,-1
6120230726010005,7,5,-2
6120230726020011,7,6,-1
6120230726030006,7,5,-2
6120230726030008,7,4,-3
6120230731020012,7,5,-2
6120230821020006,7,6,-1
6120230821030002,7,5,-2
6120231005020004,7,6,-1
6120231005030007,7,6,-1
6120231015010007,7,6,-1
6120231026010008,7,4,-3
6120231026020003,7,6,-1
6120231102010011,9,8,-1
6120231102020006,9,8,-1
6120231102020009,9,6,-3
6120231102020011,9,8,-1
6120231102030008,9,7,-2
6120231102030010,9,8,-1
6120231102030012,9,8,-1
6120231111010002,7,6,-1
6120231118010009,7,4,-3
6120231118030008,7,6,-1
6120231127010001,7,4,-3
6120231127020004,7,5,-2
6120231127020012,7,6,-1
6120231204010010,7,5,-2
6120231211010005,7,6,-1
6120231221010001,9,8,-1
6120231221030010,9,7,-2
6120231221030012,9,6,-3
6120231221040009,9,8,-1
6120240104020001,7,6,-1
6120240110030004,7,6,-1
6120240119010005,7,6,-1
6120240119010008,7,6,-1
6120240119020011,7,6,-1
6120240119030009,7,6,-1
6120240208020009,7,5,-2
6120240208020010,7,6,-1
6120240208030001,7,6,-1
6120240214020011,7,6,-1
6120240229020012,9,8,-1
6120240229030008,9,6,-3
6120240229030011,9,8,-1
6120240313030006,7,5,-2
6120240325020008,7,5,-2
6120240325020011,7,6,-1
6120240325030004,7,6,-1
6120240325030008,7,6,-1
6120240402030006,7,6,-1
6120240422010003,7,5,-2
6120240422020001,7,6,-1
6120240422030001,7,5,-2
6120240501010001,7,4,-3
6120240501020001,6,4,-2
6120240501020004,7,6,-1
6120240506010005,7,6,-1
6120240506020011,7,4,-3
6120240506020012,7,6,-1
6120240513020012,7,6,-1
6120240513030009,7,5,-2
6120240519010002,7,5,-2
6120240519020007,7,5,-2
6120240519020010,7,6,-1
6120240519030012,7,6,-1
6120240603020002,7,5,-2
6120240614010006,7,4,-3
6120240614030002,6,5,-1
6120240713030004,7,5,-2
6120240713030005,7,4,-3
6120240725010009,7,5,-2
6120240804010006,7,4,-3
6120240804010008,7,5,-2
6120240804020008,7,5,-2
6120240816010001,7,5,-2
6120240816030001,7,6,-1
6120240828030004,7,5,-2
6120240903020003,7,4,-3
6120240909010012,7,6,-1
6120241108010003,7,5,-2
6120241108020007,7,6,-1
6120241108020010,7,5,-2
6120241122030006,7,5,-2
6120241122030007,7,6,-1
6120241203030006,7,5,-2
6120241212030002,9,8,-1
6120241212030003,9,5,-4
6120241212030007,9,7,-2
6120241212040007,9,7,-2
6120241212040011,9,8,-1
6120241230010007,6,5,-1
6120250116010008,7,5,-2
6120250116010011,7,4,-3
6120250116020011,7,6,-1
6120250205020007,7,6,-1
6120250205030001,6,0,-6
6120250205030002,7,0,-7
6120250205030003,7,0,-7
6120250205030004,7,0,-7
6120250205030005,7,6,-1
6120250213010012,7,6,-1
6120250220020001,7,6,-1
6120250220020007,7,6,-1
6120250226010009,7,6,-1
6120250226020001,7,6,-1
6120250226020012,7,6,-1
6120250306010008,9,6,-3
6120250306010012,9,8,-1
6120250306020007,9,8,-1
6120250306020009,9,7,-2
6120250306030009,9,8,-1
6120250306040005,9,8,-1
6120250314010003,7,6,-1
6120250314020001,7,6,-1
6120250314020004,7,6,-1
6120250314020005,7,0,-7
6120250314030007,7,4,-3
6120250322010003,7,6,-1
6120250322020007,7,6,-1
6120250322030012,7,6,-1
6120250329010008,7,5,-2
6120250409010008,7,6,-1
6120250409010010,7,6,-1
6120250418010006,7,6,-1
6120250429010009,7,4,-3
6120250429030012,7,6,-1
6120250512020006,7,6,-1
6120250518010012,7,5,-2
6120250529020003,7,5,-2
6120250604020006,7,6,-1
6120250604030001,7,6,-1
6120250610020007,7,6,-1
6120250616020003,7,5,-2
6120250616020007,7,5,-2
6120250616030006,7,5,-2
6120250718010010,9,7,-2
6120250718020002,9,6,-3
6120250718020003,9,8,-1
6120250718020007,9,8,-1
6120250718020009,9,7,-2
6120250809030002,7,6,-1
6120250818020011,7,6,-1
6120250818030003,7,5,-2
6120250826020006,7,4,-3
6120250826020011,7,4,-3
6120250826030008,7,6,-1
6120250909020008,7,0,-7
6120250909030003,7,5,-2
6120250917010002,7,6,-1
6120250917020011,7,6,-1
6120250925020001,7,6,-1
6120251001020009,7,6,-1
6120251009030002,7,6,-1
6120251014030002,7,6,-1
6120251026020006,7,5,-2
6120251102020004,7,6,-1
6120251118030002,7,5,-2
6120251212010007,7,6,-1
6120251212030002,7,6,-1
6120251212030003,7,4,-3
6120251228010002,7,6,-1
6120251228010003,7,4,-3
6120251228010005,7,4,-3
6120260104020001,7,6,-1
6120260109020005,7,4,-3
6120260109030004,6,5,-1
6120260115020006,7,4,-3
6120260122010007,7,6,-1
6120260122020003,7,6,-1
6120260122030007,7,6,-1
6120260204030001,7,6,-1
6120260211020006,7,5,-2
6120260316010009,7,5,-2
6120260316020003,7,6,-1
6120260326010002,7,5,-2
6120260326020010,7,6,-1
6120260402020009,7,6,-1
6120260402030008,7,6,-1
6120260407010004,7,6,-1
6120260423010004,7,6,-1
6120260423010010,7,6,-1
6120260428010011,7,6,-1
6120260428020003,7,5,-2
6120260525020001,7,6,-1
6120260525030001,7,6,-1
6120260611010008,9,7,-2
6120260611010011,9,8,-1
6120260611020006,9,8,-1
6120260611030006,9,8,-1
6120260611040006,9,8,-1
6220221230030001,7,6,-1
6220230106010007,7,6,-1
6220230106020001,6,4,-2
6220230106020004,7,6,-1
6220230106030001,6,4,-2
6220230106030007,7,6,-1
6220230115020007,7,4,-3
6220230115030011,7,6,-1
6220230128010001,7,6,-1
6220230206010006,7,6,-1
6220230206020005,7,6,-1
6220230206020009,7,6,-1
6220230206030005,7,6,-1
6220230206030006,7,5,-2
6220251130010007,7,6,-1
6220251130030004,7,6,-1
6220251220010006,9,7,-2
6220251220020003,9,6,-3
6220251220030003,9,8,-1
6220251220040012,9,8,-1
6220260107030006,7,6,-1
6220260121020006,7,5,-2
6220260203010009,7,6,-1
6220260203030001,7,6,-1
6220260203030006,7,6,-1
6220260208020001,6,0,-6
6220260208020002,7,0,-7
6220260208020003,7,0,-7
6220260213010002,7,6,-1
6220260213020004,7,6,-1
6220260213020005,7,6,-1
6220260213030003,7,6,-1
6220260219010001,7,6,-1
6220260219010003,7,4,-3
6220260219030011,7,5,-2
6220260228020006,7,5,-2
6220260313010001,7,4,-3
6220260313010007,7,5,-2
6220260313020008,7,6,-1
6220260313030002,7,6,-1
6220260313030008,7,6,-1
6220260323010009,7,5,-2
6220260329010001,7,6,-1
6220260329030004,7,4,-3
6220260428010001,7,5,-2
6220260428010004,7,6,-1
6220260428020003,7,6,-1
6220260428020009,7,6,-1
6220260506020001,7,5,-2
6220260506020006,7,6,-1
6220260522010006,7,6,-1
6220260528010004,7,6,-1
6220260528030010,7,5,-2
6220260626010006,7,6,-1
6320241009020004,7,4,-3
6320241021010002,7,6,-1
6320241021010004,7,6,-1
6320241021010012,7,6,-1
6320241101010005,9,8,-1
6320241101020007,9,7,-2
6320241116020001,7,6,-1
6320241116020003,7,5,-2
6320241116020005,7,5,-2
6320241116030001,6,3,-3
6320241125030005,7,6,-1
6320241125030010,7,6,-1
6320241201030003,7,6,-1
6320241209020006,7,5,-2
6320250111010003,7,6,-1
6320250111020001,7,5,-2
6320250111030002,6,5,-1
6320250111030006,7,6,-1
6320250206010001,7,0,-7
6320250206010002,7,0,-7
6320250206010003,7,0,-7
6320250206020003,7,0,-7
6320250218010006,7,5,-2
6320250223010003,7,6,-1
6320250311010010,7,6,-1
6320250311010011,7,5,-2
6320250311020004,7,6,-1
6320250311020005,7,6,-1
6320250311020008,7,6,-1
6320250311030001,7,6,-1
6320250311030008,7,6,-1
6320250316020003,7,5,-2
6320250316020005,7,6,-1
6320250316030005,7,6,-1
6320250325020003,7,5,-2
6320250325030012,7,5,-2
6320250407010007,7,3,-4
6320250407020003,7,4,-3
6320250427010006,7,6,-1
6320250427020004,7,6,-1
6320250427030003,7,6,-1
6320250427030005,7,6,-1
6320250525020007,7,4,-3
6320250604030003,7,6,-1
6320250630010002,7,6,-1
6320250630030004,7,6,-1
6320250630030006,7,6,-1
6320250914020002,6,5,-1
6320250921030001,7,5,-2
6320251003030005,7,6,-1
6320251003030006,7,5,-2
6320251010030002,7,6,-1
6320251010030007,7,6,-1
6320251019030002,7,6,-1
6320251215030004,7,6,-1
6320251215030005,6,4,-2
6320260117020001,7,6,-1
6320260117020007,7,6,-1
6320260117030001,5,4,-1
6320260125010004,7,6,-1
6320260125030001,7,4,-3
6320260125030007,7,6,-1
6320260221020008,7,5,-2
6320260221030004,7,6,-1
6320260221030005,6,5,-1
6320260221030006,6,5,-1
6320260221030010,7,6,-1
6320260319020001,9,7,-2
6320260319020010,9,7,-2
6320260319030010,9,7,-2
6320260319040006,9,8,-1
6320260319040010,9,8,-1
6320260410020002,7,6,-1
6320260418010007,7,4,-3
6320260501010004,7,6,-1
6320260501020003,7,6,-1
6320260501020004,7,5,-2
6320260517030005,7,6,-1
6320260603030010,7,6,-1
7120230103010003,6,5,-1
7120230103010012,7,5,-2
7120230103020001,7,6,-1
7120230103030010,7,6,-1
7120230120010003,7,6,-1
7120230302010004,7,6,-1
7120230302030006,7,6,-1
7120230315010008,7,5,-2
7120230315010012,7,4,-3
7120230315030004,7,4,-3
7120230322020012,7,6,-1
7120230403010002,7,4,-3
7120230403020002,5,0,-5
7120230403030005,7,5,-2
7120230403030007,7,6,-1
7120230410010001,7,6,-1
7120230410020008,7,6,-1
7120230410030001,6,5,-1
7120230426010008,7,6,-1
7120230426020011,7,4,-3
7120230426030003,7,3,-4
7120230510020011,7,6,-1
7120230510030010,7,6,-1
7120230610010003,7,6,-1
7120230610030003,7,6,-1
7120230610030004,7,6,-1
7120230619010005,7,5,-2
7120230619010006,7,6,-1
7120230619020002,7,5,-2
7120230625020004,7,6,-1
7120230625030005,7,6,-1
7120230702010001,7,5,-2
7120230715010004,7,6,-1
7120230715010011,7,6,-1
7120230715020010,7,6,-1
7120230715020012,7,6,-1
7120230715030007,6,5,-1
7120230715030010,7,6,-1
7120230805020001,7,6,-1
7120230827020005,7,6,-1
7120230827030006,7,6,-1
7120230827030008,7,6,-1
7120230908020005,7,6,-1
7120230908030003,7,6,-1
7120230918020004,7,6,-1
7120230923010002,7,6,-1
7120230923020005,7,4,-3
7120230930030005,7,3,-4
7120230930030007,7,6,-1
7120231016020004,7,6,-1
7120231030010001,7,5,-2
7120231030010007,7,6,-1
7120231109030005,7,6,-1
7120231123030001,7,6,-1
7120231202010001,7,5,-2
7120231202030005,7,4,-3
7120231210010011,7,6,-1
7120231210020002,7,6,-1
7120231210020007,7,6,-1
7120231225010003,7,6,-1
7120231225020011,7,6,-1
7120240106020001,6,5,-1
7120240125030002,6,5,-1
7120240217010004,9,7,-2
7120240217020001,8,7,-1
7120240217020003,8,4,-4
7120240217020011,9,8,-1
7120240217040007,9,8,-1
7120240217040012,9,8,-1
7120240225010001,7,6,-1
7120240225010008,7,6,-1
7120240225020006,7,6,-1
7120240311020002,7,5,-2
7120240311020008,7,5,-2
7120240311030004,7,6,-1
7120240324010005,7,6,-1
7120240402020001,7,6,-1
7120240407010007,7,6,-1
7120240501010001,7,6,-1
7120240501030005,7,6,-1
7120240509010001,7,6,-1
7120240509020005,7,5,-2
7120240509030001,6,5,-1
7120240509030004,7,6,-1
7120240509030005,7,6,-1
7120240520030002,7,5,-2
7120240520030004,7,6,-1
7120240604020002,7,6,-1
7120240610020003,7,6,-1
7120240610020006,7,6,-1
7120240620010011,7,6,-1
7120240718030001,6,5,-1
7120240718030006,7,3,-4
7120240824020007,7,6,-1
7120240831010001,7,5,-2
7120240914010002,7,6,-1
7120240924020004,7,6,-1
7120241003010007,7,5,-2
7120241003030001,6,5,-1
7120241003030002,7,6,-1
7120241019020001,7,6,-1
7120241029010005,7,5,-2
7120241029020003,7,6,-1
7120241108020003,7,6,-1
7120241108020006,7,4,-3
7120241119010005,7,5,-2
7120241119010007,7,5,-2
7120241119030006,7,6,-1
7120241124020001,7,6,-1
7120241124030005,7,5,-2
7120250107010001,6,5,-1
7120250107020011,7,5,-2
7120250107020012,7,5,-2
7120250107030009,7,6,-1
7120250107030012,7,5,-2
7120250120030011,7,4,-3
7120250125010002,7,6,-1
7120250130010005,9,7,-2
7120250130020002,9,8,-1
7120250130020009,9,7,-2
7120250130030005,9,8,-1
7120250130040002,9,8,-1
7120250130040004,9,7,-2
7120250212020004,7,5,-2
7120250212030001,7,6,-1
7120250212030008,7,6,-1
7120250317010012,7,6,-1
7120250317020003,7,6,-1
7120250317030002,7,6,-1
7120250401010006,7,6,-1
7120250401020007,7,4,-3
7120250410010006,7,5,-2
7120250410020002,7,6,-1
7120250410020003,7,6,-1
7120250410020007,7,5,-2
7120250410030001,6,3,-3
7120250505020003,7,6,-1
7120250505030003,7,6,-1
7120250515020001,6,4,-2
7120250521010004,7,6,-1
7120250521020004,7,6,-1
7120250521020005,7,5,-2
7120250529010006,7,6,-1
7120250529030008,7,4,-3
7120250529030009,7,6,-1
7320230108020001,7,6,-1
7320230118020001,7,6,-1
7320230118020003,7,6,-1
7320230118020008,7,6,-1
7320230118030001,6,5,-1
7320230118030002,6,5,-1
7320230123010007,7,6,-1
7320230123010010,7,6,-1
7320230123020001,7,6,-1
7320230123020003,7,4,-3
7320230213010002,7,5,-2
7320230213030006,7,6,-1
7320230213030008,7,5,-2
7320230414010008,7,6,-1
7320230503030003,7,6,-1
7320230511010005,7,5,-2
7320230511030002,7,4,-3
7320230531010002,7,5,-2
7320230531020003,7,6,-1
7320230531030004,7,0,-7
7320230616030007,7,6,-1
7320230706020007,9,8,-1
7320230821020007,7,6,-1
7320230821030006,7,6,-1
7320230905010004,7,6,-1
7320230905030002,7,6,-1
7320230929010001,7,3,-4
7320230929010004,7,6,-1
7320230929010006,7,6,-1
7320230929020001,5,4,-1
7320230929020006,7,6,-1
7320231026010008,7,6,-1
7320231026020003,7,4,-3
7320231106010010,7,6,-1
7320231106030001,7,6,-1
7320231117010002,7,5,-2
7320231117010003,7,6,-1
7320231117030007,7,6,-1
7320231217010001,7,6,-1
7320231217020008,7,6,-1
7320231225010012,7,4,-3
7320231225020010,7,6,-1
7320231231010003,6,5,-1
7320231231010007,7,6,-1
7320231231030004,7,6,-1
7320231231030011,7,6,-1
7320240113020001,6,5,-1
7320240113020009,7,5,-2
7320240121010004,7,6,-1
7320240201010009,7,6,-1
7320240201020010,7,5,-2
7320240206030004,7,6,-1
7320240329020002,7,5,-2
7320240329030002,7,6,-1
7320240329030004,7,6,-1
7320240416010002,7,6,-1
7320240416020003,7,6,-1
7320240626020004,7,6,-1
7320240626030004,7,5,-2
7320240704010005,9,7,-2
7320240704020012,9,7,-2
7320240704040005,9,8,-1
7320240723010002,7,6,-1
7320240723030003,7,6,-1
7320240723030004,7,6,-1
7320240813020002,7,5,-2
7320240813030011,7,6,-1
7320240822020003,7,4,-3
7320240828010009,7,6,-1
7320240906010007,7,5,-2
7320240906020002,7,6,-1
7320240906020006,7,5,-2
7320240922020001,7,6,-1
7320240922030001,7,6,-1
7320240922030007,7,0,-7
7320240929010012,7,4,-3
7320240929020010,7,6,-1
7320241025010012,7,6,-1
7320241115030004,7,5,-2
7320241121020005,7,6,-1
7320241202010002,7,4,-3
7320241202020001,6,5,-1
7320241209020001,7,6,-1
7320241220010003,7,6,-1
7320250103030005,7,6,-1
7320250301010001,7,6,-1
7320250301030006,7,6,-1
7320250301030010,7,5,-2
7320250703010011,9,8,-1
7320250703020009,9,8,-1
7320250703020010,9,8,-1
7320250703030006,9,8,-1
7320250703030011,9,7,-2
7320250703040002,7,6,-1
7320250703040004,9,8,-1
7320250703040010,9,8,-1
7320250709030007,7,5,-2
7320250709030011,7,6,-1
7320250730010008,7,6,-1
7320250730020011,7,5,-2
7320250730030011,7,6,-1
7320250730030012,7,6,-1
7320250808030001,7,5,-2
7320250831020005,7,6,-1
7320250831020006,7,5,-2
7320250831030005,7,6,-1
7320250918020007,7,6,-1
7320250925020006,7,6,-1
7320251015020001,7,6,-1
7320251020030005,7,6,-1
7320251027020003,7,6,-1
7320251027020005,7,6,-1
7320251103010007,7,4,-3
7320251112020004,7,5,-2
7320251112020006,7,6,-1
7320251112020010,7,4,-3
7320251117020002,7,6,-1
7320251122020001,6,5,-1
7320251122030006,7,6,-1
7320251215010002,7,6,-1
7320260120010001,7,6,-1
7320260120010004,7,6,-1
7320260129010001,9,6,-3
7320260129010006,9,8,-1
7320260129020003,8,7,-1
7320260129030008,9,8,-1
7320260205010004,7,6,-1
7320260205030002,7,5,-2
7320260214010009,7,5,-2
7320260214030008,7,6,-1
7320260301020006,7,5,-2
7320260310010003,7,6,-1
7320260310010009,7,5,-2
7320260310020001,7,5,-2
7320260310020003,7,6,-1
7320260310020005,7,6,-1
7320260310020006,7,5,-2
7320260413010007,6,5,-1
7320260413030004,7,6,-1
7320260420010003,7,6,-1
7320260420030004,7,6,-1
7320260513020006,7,6,-1
7320260513020008,7,6,-1
7320260513030008,7,6,-1
7320260625010003,7,6,-1
7420230202010006,7,6,-1
7420230202030006,7,4,-3
7420230202030008,7,6,-1
7420230211010005,7,5,-2
7420230211010006,7,5,-2
7420230216010001,7,5,-2
7420230216010012,7,6,-1
7420230223010012,9,8,-1
7420230223020003,9,8,-1
7420230223040011,9,8,-1
7420230305020007,7,5,-2
7420230314010003,7,6,-1
7420230314010005,7,4,-3
7420230314020009,7,6,-1
7420230319010001,7,5,-2
7420230319020005,7,5,-2
7420230319020009,7,5,-2
7420230406010005,9,8,-1
7420230406010011,9,8,-1
7420230406030001,8,7,-1
7420230406030005,9,8,-1
7420230514010002,7,4,-3
7420230514010004,7,5,-2
7420230514010005,7,5,-2
7420230514010006,7,5,-2
7420230514020008,7,6,-1
7420230514020009,7,6,-1
7420230514030005,7,6,-1
7420230523010005,7,6,-1
7420230523010010,7,6,-1
7420230523020009,7,5,-2
7420230523030008,7,6,-1
7420230607020008,7,5,-2
7420230607030009,7,6,-1
7420230622010003,7,5,-2
7420230622020002,7,5,-2
7420230701030001,7,4,-3
7420230716020002,7,6,-1
7420230804010003,7,6,-1
7420230804010009,7,5,-2
